gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.39735665917396545,0.7588685750961304,9.057729499772904e-08","0.40855643153190613,0.7438203692436218,-0.005288052372634411","0.41597840189933777,0.7236742377281189,-0.007516495417803526","0.4227098226547241,0.7029983401298523,-0.009673507884144783","0.4278531074523926,0.687262237071991,-0.01182517223060131","0.39759111404418945,0.717630922794342,-0.002018966479226947","0.39909398555755615,0.6963157653808594,-0.005486940499395132","0.39996081590652466,0.6813902258872986,-0.008614287711679935","0.40040984749794006,0.6683455109596252,-0.01073363795876503","0.3892855644226074,0.7155913710594177,-0.0020138011313974857","0.3861851096153259,0.6915782690048218,-0.004868276882916689","0.38527995347976685,0.6753242611885071,-0.0075058662332594395","0.38463664054870605,0.6619945168495178,-0.00953744351863861","0.38195428252220154,0.7162641286849976,-0.0029774608556181192","0.37761056423187256,0.6932660937309265,-0.0063092270866036415","0.3765203356742859,0.6771308779716492,-0.008634837344288826","0.3760944604873657,0.6642872095108032,-0.010043352842330933","0.37567031383514404,0.7190451622009277,-0.004556526429951191","0.369422048330307,0.7002419829368591,-0.0073225791566073895","0.36556100845336914,0.6861395239830017,-0.008523468859493732","0.3627949357032776,0.6742829084396362,-0.009338528849184513"
0.75,"0.401323139667511,0.7588989734649658,9.168418557692348e-08","0.41254669427871704,0.7431856989860535,-0.0043414561077952385","0.4201301336288452,0.7232770323753357,-0.006099768448621035","0.42734286189079285,0.7032396793365479,-0.008097843267023563","0.43276745080947876,0.6878877878189087,-0.01008564606308937","0.4007512629032135,0.7141148447990417,0.0006458438583649695","0.40325209498405457,0.6937382221221924,-0.002260735025629401","0.404543936252594,0.6793261766433716,-0.0052217538468539715","0.40522968769073486,0.6666252613067627,-0.007216988131403923","0.39302727580070496,0.710861086845398,0.00010227872553514317","0.39075034856796265,0.6870550513267517,-0.0019435470458120108","0.39039236307144165,0.6714850068092346,-0.0041977460496127605","0.3902058005332947,0.6584233045578003,-0.005839651450514793","0.38617846369743347,0.7108585238456726,-0.0015282180393114686","0.3822968900203705,0.687722384929657,-0.004166739527136087","0.381699800491333,0.6718689203262329,-0.0060752760618925095","0.3815961182117462,0.6592158079147339,-0.007085854187607765","0.380202978849411,0.7131412029266357,-0.003788366448134184","0.3740634322166443,0.6936379075050354,-0.006029883865267038","0.3709571957588196,0.6791318655014038,-0.006793809588998556","0.36914074420928955,0.6667162179946899,-0.00715797021985054"
0.75,"0.4040449559688568,0.754577100276947,9.283290580697212e-08","0.41612541675567627,0.741368293762207,-0.004765771329402924","0.42426598072052,0.7218596339225769,-0.0064898887649178505","0.4314846694469452,0.7023179531097412,-0.008270212449133396","0.43691977858543396,0.6874764561653137,-0.009898131713271141","0.40459027886390686,0.7097851037979126,0.0002731323766056448","0.40680938959121704,0.689599871635437,-0.0024551053065806627","0.40826788544654846,0.6755813956260681,-0.005251443944871426","0.4092192053794861,0.6630863547325134,-0.007134707644581795","0.39678484201431274,0.7056567072868347,0.0001915151660796255","0.39491650462150574,0.6825776100158691,-0.0016933254664763808","0.3948337435722351,0.6669425368309021,-0.003856970928609371","0.39489150047302246,0.6537207961082458,-0.005443934816867113","0.38988396525382996,0.7049943208694458,-0.0009648986742831767","0.3865257501602173,0.6826485395431519,-0.003383522853255272","0.3862456977367401,0.6673091053962708,-0.005221847910434008","0.3862685561180115,0.6549233794212341,-0.006176576483994722","0.3839581608772278,0.706415057182312,-0.0027802675031125546","0.3785060942173004,0.6868611574172974,-0.004766950383782387","0.37591153383255005,0.6731183528900146,-0.005420456174761057","0.3744448721408844,0.6616856455802917,-0.005686168558895588"
0.75,"0.4087361693382263,0.7489517331123352,1.0026244723349009e-07","0.42026835680007935,0.7346153855323792,-0.003207994857802987","0.42821356654167175,0.7162166833877563,-0.004228186793625355","0.43618065118789673,0.6978112459182739,-0.005713590886443853","0.4421535134315491,0.6835038065910339,-0.0070986212231218815","0.4084261655807495,0.7057754993438721,0.003316445043310523","0.4110932946205139,0.6857726573944092,0.0016147274291142821","0.4130285084247589,0.671917200088501,-0.0006298063672147691","0.4143642783164978,0.6595376133918762,-0.0022356354165822268","0.4007723927497864,0.7006651163101196,0.002503536641597748","0.3989415168762207,0.6776421070098877,0.0015951453242450953","0.3991469144821167,0.6617684960365295,-0.00019307300681248307","0.3995639979839325,0.6485254168510437,-0.0016063954681158066","0.3940117061138153,0.698865532875061,0.0005529223708435893","0.390842080116272,0.6758207678794861,-0.0011481407564133406","0.39072832465171814,0.6597511768341064,-0.002958770142868161","0.3908143639564514,0.6470869183540344,-0.004015352111309767","0.3884551525115967,0.6988981366157532,-0.0019742909353226423","0.3834898769855499,0.6776040196418762,-0.003603281918913126","0.3816148042678833,0.6626390218734741,-0.004315508063882589","0.3809661567211151,0.6500996947288513,-0.004705728031694889"
0.75,"0.4119643568992615,0.7428845167160034,1.0322161614340075e-07","0.4240415692329407,0.7289404273033142,-0.002867667004466057","0.43236103653907776,0.71173495054245,-0.003730605822056532","0.44004201889038086,0.6941892504692078,-0.005141354165971279","0.446553498506546,0.6811456084251404,-0.006475199945271015","0.4121377170085907,0.6983528137207031,0.004343966953456402","0.4147574305534363,0.6786591410636902,0.0027960985898971558","0.4167201519012451,0.6645930409431458,0.00041689747013151646","0.4181400537490845,0.6523630619049072,-0.0012712832540273666","0.40491536259651184,0.6936872601509094,0.003432548837736249","0.4034618139266968,0.671173632144928,0.002689943416044116","0.40388602018356323,0.6553137898445129,0.0006931028910912573","0.40452805161476135,0.6419144868850708,-0.0008149648201651871","0.39846375584602356,0.692138135433197,0.0013905343366786838","0.39576104283332825,0.6695659160614014,-0.00013987586135044694","0.39593496918678284,0.6531608700752258,-0.001985114300623536","0.3963596820831299,0.6400360465049744,-0.002997273113578558","0.39291197061538696,0.692430853843689,-0.0012092719553038478","0.38840317726135254,0.6724607944488525,-0.002510913647711277","0.38665059208869934,0.6583816409111023,-0.0029711811803281307","0.38604414463043213,0.646442174911499,-0.0031274273060262203"
0.75,"0.4151861071586609,0.7342268228530884,1.1037453617745996e-07","0.42739811539649963,0.7221525311470032,-0.004103005398064852","0.43610212206840515,0.705584704875946,-0.005803465377539396","0.4443853795528412,0.6875960826873779,-0.007612299174070358","0.45070886611938477,0.6738069653511047,-0.009374949149787426","0.4154680073261261,0.6907655596733093,0.0008726883097551763","0.41882994771003723,0.6698356866836548,-0.001507484121248126","0.4210737645626068,0.6556127667427063,-0.004213530104607344","0.4227687120437622,0.6432124972343445,-0.0060925474390387535","0.40843716263771057,0.6859337687492371,0.00044948552385903895","0.406680703163147,0.6615114808082581,-0.0010937688639387488","0.4072156250476837,0.6455690264701843,-0.00321758515201509","0.40805405378341675,0.632881760597229,-0.004822462797164917","0.4024316072463989,0.6847878098487854,-0.0009832099312916398","0.3990424573421478,0.6607286334037781,-0.003232165239751339","0.39887863397598267,0.6442781090736389,-0.00535993929952383","0.3991587460041046,0.6313931941986084,-0.006591625511646271","0.3975999653339386,0.6858494877815247,-0.002969278022646904","0.39298519492149353,0.6650185585021973,-0.004948350600898266","0.3912113308906555,0.6500617265701294,-0.005808177404105663","0.3905853033065796,0.6374987363815308,-0.006272614002227783"
0.75,"0.4180394411087036,0.7268709540367126,1.0757347723711064e-07","0.43063974380493164,0.7143971920013428,-0.0031439559534192085","0.43966615200042725,0.6978679299354553,-0.00427850941196084","0.44808557629585266,0.6809477806091309,-0.005896414164453745","0.45454302430152893,0.6675028204917908,-0.007496986538171768","0.4192637503147125,0.6805575489997864,0.0033477433025836945","0.4225272536277771,0.6606007814407349,0.0013638116652145982","0.4249028265476227,0.6469878554344177,-0.0014044450363144279","0.4266420304775238,0.6348655819892883,-0.0033280358184129","0.4124637842178345,0.6757149696350098,0.0022500501945614815","0.4110284447669983,0.6519955992698669,0.0011057342635467649","0.41151726245880127,0.6358435750007629,-0.0012422861764207482","0.4123704135417938,0.6230105757713318,-0.0030281294602900743","0.4063819944858551,0.674472987651825,5.5591768614249304e-05","0.4036061763763428,0.6510359644889832,-0.001798034179955721","0.403780460357666,0.6346337199211121,-0.003977625630795956","0.4043835699558258,0.6218059062957764,-0.005248235538601875","0.4012646973133087,0.6754390597343445,-0.0027062443550676107","0.39674925804138184,0.6539404988288879,-0.004318460822105408","0.39513301849365234,0.6387154459953308,-0.005003671627491713","0.39473050832748413,0.6261138916015625,-0.005352602805942297"
0.75,"0.41980603337287903,0.717659592628479,1.156258164769497e-07","0.43196380138397217,0.7074034214019775,-0.005568057298660278","0.44217821955680847,0.6905723214149475,-0.008141230791807175","0.4515671730041504,0.6728228330612183,-0.01036318764090538","0.45811423659324646,0.6594476103782654,-0.012411391362547874","0.42215731739997864,0.6761204600334167,-0.0026530746836215258","0.4267083704471588,0.6535394787788391,-0.0057718269526958466","0.4293783903121948,0.6384968161582947,-0.008547157980501652","0.4312061369419098,0.6254718899726868,-0.01034817099571228","0.41466429829597473,0.6697610020637512,-0.002147872233763337","0.4144209623336792,0.6442684531211853,-0.004536624997854233","0.4153141379356384,0.6278975605964661,-0.006679484620690346","0.41612690687179565,0.6146681308746338,-0.00818830356001854","0.4083687663078308,0.6665213704109192,-0.002519250614568591","0.40679723024368286,0.6415585279464722,-0.005193245131522417","0.40751656889915466,0.6249838471412659,-0.0071619120426476","0.4082035422325134,0.6119017004966736,-0.008173919282853603","0.4031825065612793,0.6653849482536316,-0.003492756048217416","0.39940789341926575,0.6435689330101013,-0.005586071405559778","0.39804741740226746,0.6283850073814392,-0.006336140912026167","0.3975164592266083,0.6161137819290161,-0.006615187041461468"
0.75,"0.4229109287261963,0.7093505859375,1.1609651551225397e-07","0.43541330099105835,0.6979682445526123,-0.005298732779920101","0.445437490940094,0.680290162563324,-0.007647579535841942","0.45518460869789124,0.6622865796089172,-0.009915689006447792","0.4619705379009247,0.6488977074623108,-0.012066639959812164","0.4262217879295349,0.6623522639274597,-0.0011781583307310939","0.43075448274612427,0.6413756012916565,-0.004422376863658428","0.4334074556827545,0.6268301010131836,-0.007735196966677904","0.43525558710098267,0.6138571500778198,-0.009969384409487247","0.4187822937965393,0.6566352248191833,-0.0011457427171990275","0.41826334595680237,0.6318557858467102,-0.003412033664062619","0.4189962148666382,0.6157030463218689,-0.00590018555521965","0.41978126764297485,0.6025224328041077,-0.0077233207412064075","0.412234365940094,0.6545338034629822,-0.0021457839757204056","0.41048938035964966,0.6311467289924622,-0.00466638058423996","0.41107437014579773,0.6153422594070435,-0.006703278049826622","0.4118356704711914,0.6028664708137512,-0.007806496229022741","0.4066542983055115,0.6552717089653015,-0.003852616995573044","0.4024922549724579,0.6337761282920837,-0.005823008716106415","0.4005950689315796,0.6187907457351685,-0.006530028767883778","0.39983049035072327,0.6071507334709167,-0.006814510095864534"
0.75,"0.42507433891296387,0.6990091800689697,1.1103266217560304e-07","0.4382012188434601,0.6870347261428833,-0.005343882832676172","0.44856375455856323,0.6689208745956421,-0.0077987187542021275","0.4579700529575348,0.6510304808616638,-0.010134557262063026","0.4651969373226166,0.6367404460906982,-0.012359688989818096","0.4309520721435547,0.6514492630958557,-0.0018726963317021728","0.4352286458015442,0.6302502155303955,-0.005094678606837988","0.4375419318675995,0.6157082915306091,-0.008138420060276985","0.4392666518688202,0.603053867816925,-0.010193731635808945","0.42283809185028076,0.6462105512619019,-0.0017277081497013569","0.422341525554657,0.6222663521766663,-0.004073259886354208","0.42298805713653564,0.6063756942749023,-0.006353328470140696","0.42372217774391174,0.5933730006217957,-0.008070359006524086","0.4155542254447937,0.6444942355155945,-0.0025871095713227987","0.41389989852905273,0.6212131381034851,-0.005293428432196379","0.41433459520339966,0.6053171753883362,-0.007203524932265282","0.4150615632534027,0.5926059484481812,-0.008285358548164368","0.40919750928878784,0.6453817486763,-0.004114619456231594","0.4050259292125702,0.6248106956481934,-0.006479005329310894","0.4029175937175751,0.6100068092346191,-0.007377761881798506","0.40173542499542236,0.5979111790657043,-0.007794663775712252"
0.75,"0.42752447724342346,0.6896154880523682,1.0864876287541847e-07","0.4409296214580536,0.6768049001693726,-0.00525003531947732","0.45169520378112793,0.6568303108215332,-0.007593036629259586","0.46070748567581177,0.637965738773346,-0.009708331897854805","0.46821245551109314,0.6239711046218872,-0.011755671352148056","0.43471720814704895,0.6413295865058899,-0.003000268479809165","0.4390420615673065,0.6179485321044922,-0.006022258196026087","0.44092676043510437,0.6022180914878845,-0.00860615260899067","0.4422186613082886,0.5893005132675171,-0.010377511382102966","0.42607125639915466,0.6367576122283936,-0.0027784635312855244","0.4255760610103607,0.6106229424476624,-0.005144212394952774","0.4261830747127533,0.5939030647277832,-0.007125087082386017","0.4268745481967926,0.5806342959403992,-0.00866795890033245","0.41840142011642456,0.6355315446853638,-0.0034176118206232786","0.4167112112045288,0.6103603839874268,-0.006090417969971895","0.4168756604194641,0.5938543081283569,-0.007826574146747589","0.4173004627227783,0.581273078918457,-0.008902589790523052","0.4117465615272522,0.6371016502380371,-0.004679918754845858","0.4067108929157257,0.615756094455719,-0.007193544413894415","0.40400370955467224,0.6002331972122192,-0.008254341781139374","0.40220290422439575,0.587769091129303,-0.008827260695397854"
0.75,"0.4304814636707306,0.6774297952651978,1.1106786956815995e-07","0.4442252218723297,0.6639981865882874,-0.004927628207951784","0.4544118642807007,0.6434704065322876,-0.00712251802906394","0.46339231729507446,0.6244052052497864,-0.009146283380687237","0.47007662057876587,0.609859049320221,-0.011225861497223377","0.43951424956321716,0.6297410130500793,-0.0038888934068381786","0.4432815909385681,0.606365442276001,-0.0073281810618937016","0.44543126225471497,0.5907115340232849,-0.010058813728392124","0.44701865315437317,0.5776314735412598,-0.011915304698050022","0.4301801919937134,0.624926745891571,-0.0038863637018948793","0.43018439412117004,0.5977861881256104,-0.006653871387243271","0.43100863695144653,0.580549418926239,-0.008856821805238724","0.4317724108695984,0.5670894980430603,-0.010626492090523243","0.4216378331184387,0.6240957975387573,-0.00463818060234189","0.4205102324485779,0.5982062816619873,-0.007763336878269911","0.4206140637397766,0.5816205143928528,-0.009783696383237839","0.4209979176521301,0.5689604878425598,-0.011124102398753166","0.41422969102859497,0.6266568303108215,-0.005920526571571827","0.40960127115249634,0.6048572659492493,-0.008984042331576347","0.4066515266895294,0.5895255208015442,-0.010369391180574894","0.4044744372367859,0.5770772695541382,-0.011219809763133526"
0.75,"0.4336269497871399,0.663503110408783,1.2116156256070099e-07","0.4479404389858246,0.6508421301841736,-0.005212137475609779","0.45840826630592346,0.6300393342971802,-0.00757764745503664","0.46715763211250305,0.6091843843460083,-0.009638792835175991","0.47379958629608154,0.5937283039093018,-0.011831887997686863","0.44422653317451477,0.6162837147712708,-0.005443201866000891","0.448664128780365,0.5903141498565674,-0.009132218547165394","0.4510062038898468,0.573854923248291,-0.011719569563865662","0.4526858925819397,0.5606878995895386,-0.013437130488455296","0.43438854813575745,0.6117810606956482,-0.005273655988276005","0.4353273808956146,0.5837411880493164,-0.00830326322466135","0.43655332922935486,0.5660842657089233,-0.010523492470383644","0.43755993247032166,0.5526848435401917,-0.01232859492301941","0.42526447772979736,0.6113006472587585,-0.00575643265619874","0.4246525168418884,0.584366500377655,-0.009081922471523285","0.425109326839447,0.5666529536247253,-0.011128323152661324","0.42591384053230286,0.5534166097640991,-0.012589056976139545","0.41729676723480225,0.6143783926963806,-0.006731162779033184","0.412611186504364,0.5926133990287781,-0.010053304024040699","0.4099009037017822,0.5768048167228699,-0.011544170789420605","0.4081963300704956,0.5637948513031006,-0.012490215711295605"
0.75,"0.4390658736228943,0.6537412405014038,1.1186297399490286e-07","0.45300614833831787,0.6381833553314209,-0.0047998991794884205","0.4633524417877197,0.6150791049003601,-0.007192955818027258","0.4716787040233612,0.5935350060462952,-0.009273250587284565","0.47838613390922546,0.5771519541740417,-0.011625110171735287","0.4499427378177643,0.6031198501586914,-0.006658344063907862","0.45444029569625854,0.5763735771179199,-0.01070723682641983","0.45706623792648315,0.5596721768379211,-0.013393155299127102","0.45885035395622253,0.5459948778152466,-0.015181669034063816","0.4402056634426117,0.5996591448783875,-0.00690379599109292","0.44195181131362915,0.5711379051208496,-0.010374692268669605","0.4433281421661377,0.5528250336647034,-0.012790395878255367","0.4440290629863739,0.5383994579315186,-0.014781334437429905","0.4307457506656647,0.5999758243560791,-0.007675800006836653","0.4304714798927307,0.5717166066169739,-0.011575325392186642","0.43106529116630554,0.5533546805381775,-0.013920320197939873","0.43169039487838745,0.539548397064209,-0.01556539349257946","0.4219827950000763,0.603868842124939,-0.008811536245048046","0.4171922206878662,0.5809338092803955,-0.01282654982060194","0.41411662101745605,0.5648066401481628,-0.014670680277049541","0.41165706515312195,0.5514494776725769,-0.015825869515538216"
0.75,"0.44334349036216736,0.641825258731842,1.2501003254783427e-07","0.45804762840270996,0.6246305108070374,-0.003547628875821829","0.4684596657752991,0.6003147959709167,-0.005199426785111427","0.4769822359085083,0.5782784819602966,-0.0067771077156066895","0.48406943678855896,0.5622034072875977,-0.008621694520115852","0.45641472935676575,0.5887304544448853,-0.0045950510539114475","0.46161603927612305,0.5606740713119507,-0.007822548039257526","0.4647676348686218,0.5426462888717651,-0.0101127615198493","0.46716630458831787,0.52842116355896,-0.011600743047893047","0.4465397894382477,0.5848559737205505,-0.005182973574846983","0.44878777861595154,0.5556474924087524,-0.0075154537335038185","0.4504860043525696,0.5366485118865967,-0.009548814967274666","0.45180365443229675,0.5220319032669067,-0.011336466297507286","0.4368646442890167,0.5847960114479065,-0.006245882250368595","0.43713438510894775,0.5565499067306519,-0.008933130651712418","0.43784019351005554,0.5380616188049316,-0.010996450670063496","0.43870609998703003,0.5242510437965393,-0.012619566172361374","0.42780250310897827,0.5885754823684692,-0.007627077866345644","0.4227014183998108,0.5659496784210205,-0.010656713508069515","0.4195057153701782,0.5500827431678772,-0.012156521901488304","0.4171459674835205,0.5369393825531006,-0.013139246962964535"
0.75,"0.44872838258743286,0.6283221244812012,1.3248673269572464e-07","0.4642457365989685,0.6120411157608032,-0.004237948451191187","0.47564250230789185,0.5878785848617554,-0.006229742430150509","0.4840315282344818,0.564981997013092,-0.008024536073207855","0.491912841796875,0.5482646822929382,-0.010093375109136105","0.46335574984550476,0.5740082859992981,-0.004962895065546036","0.4692053496837616,0.5461968183517456,-0.008537431247532368","0.4725266993045807,0.5281310081481934,-0.011162318289279938","0.47517573833465576,0.5140742063522339,-0.012915901839733124","0.45341411232948303,0.5693879723548889,-0.0053680650889873505","0.4565369784832001,0.5403099060058594,-0.008176798932254314","0.4587513506412506,0.5205863118171692,-0.010755343362689018","0.4605727791786194,0.5052497982978821,-0.012911412864923477","0.44347310066223145,0.568906307220459,-0.006326362956315279","0.4445606768131256,0.5401204824447632,-0.009567524306476116","0.4456998109817505,0.5208666920661926,-0.01216046791523695","0.4470667839050293,0.5062114000320435,-0.014117695391178131","0.43391627073287964,0.5724802017211914,-0.007610962260514498","0.42944493889808655,0.5496247410774231,-0.011269024573266506","0.4268920421600342,0.5333791375160217,-0.013285269029438496","0.4251725375652313,0.5197994112968445,-0.014554777182638645"
0.75,"0.45574426651000977,0.6158785820007324,1.2952472161487094e-07","0.47108131647109985,0.5993479490280151,-0.00484572583809495","0.48260655999183655,0.575610876083374,-0.007361238822340965","0.49148833751678467,0.553104043006897,-0.009574326686561108","0.49988916516304016,0.5372300148010254,-0.012119975872337818","0.4708099067211151,0.5606606602668762,-0.006924553774297237","0.4773904085159302,0.5332436561584473,-0.01155548170208931","0.48119592666625977,0.5145196914672852,-0.014855729416012764","0.484174519777298,0.4993788003921509,-0.01703646592795849","0.4609915018081665,0.5551363229751587,-0.007382450625300407","0.46443596482276917,0.5258552432060242,-0.011116054840385914","0.46675604581832886,0.5058547258377075,-0.013971556909382343","0.46871495246887207,0.49002137780189514,-0.016268450766801834","0.4511130452156067,0.5544301271438599,-0.008377880789339542","0.45273953676223755,0.5252812504768372,-0.01241598092019558","0.45424944162368774,0.5056110620498657,-0.015142172574996948","0.45586058497428894,0.4906836152076721,-0.017108291387557983","0.4414736032485962,0.5586153268814087,-0.009734555147588253","0.43699711561203003,0.5348262786865234,-0.014054909348487854","0.43446242809295654,0.5176856517791748,-0.016261400654911995","0.4326825737953186,0.503455638885498,-0.017596658319234848"
0.75,"0.46194297075271606,0.6039097309112549,1.3929930275935476e-07","0.47811558842658997,0.5880864262580872,-0.004224406089633703","0.4909569323062897,0.5642619729042053,-0.006790139712393284","0.5008546113967896,0.5428268313407898,-0.009223245084285736","0.5100699067115784,0.5273964405059814,-0.012022728100419044","0.47912469506263733,0.5463621020317078,-0.006243307609111071","0.48593026399612427,0.5193525552749634,-0.010767399333417416","0.49013322591781616,0.5008637309074402,-0.014134671539068222","0.4934343099594116,0.48575860261917114,-0.0163857564330101","0.46902376413345337,0.5402567386627197,-0.007187113631516695","0.4732489585876465,0.5103697180747986,-0.010633685626089573","0.4761373698711395,0.48996782302856445,-0.013476607389748096","0.4784412980079651,0.4732760787010193,-0.015811720862984657","0.4587233364582062,0.5393154621124268,-0.008629665710031986","0.46107223629951477,0.5099538564682007,-0.012453336268663406","0.462727427482605,0.49027714133262634,-0.015172421932220459","0.464294970035553,0.47480109333992004,-0.017155159264802933","0.4486430883407593,0.5433905720710754,-0.010379094630479813","0.445184588432312,0.5189921855926514,-0.014552473090589046","0.44314074516296387,0.5018355250358582,-0.016525164246559143","0.44152718782424927,0.48775702714920044,-0.017667241394519806"
0.75,"0.46956562995910645,0.5901556611061096,1.422964999164833e-07","0.4862534701824188,0.576556384563446,-0.005476436577737331","0.49952030181884766,0.554917573928833,-0.00845194049179554","0.5099919438362122,0.5344061255455017,-0.01126717496663332","0.5197789669036865,0.5203230977058411,-0.014389523304998875","0.48800531029701233,0.5311791896820068,-0.0063590435311198235","0.49513545632362366,0.5044553875923157,-0.011483867652714252","0.49975258111953735,0.48637664318084717,-0.015520364977419376","0.5034776329994202,0.4715089797973633,-0.01825564354658127","0.4779456555843353,0.5248522758483887,-0.007097627967596054","0.48232826590538025,0.49564099311828613,-0.011294220574200153","0.4854171872138977,0.4755302369594574,-0.014767566695809364","0.48789897561073303,0.45917439460754395,-0.017418093979358673","0.46766626834869385,0.5240678787231445,-0.008572554215788841","0.47028103470802307,0.49438217282295227,-0.01311448123306036","0.47217243909835815,0.4746915102005005,-0.01618470437824726","0.4740036129951477,0.4592899978160858,-0.018244190141558647","0.45761266350746155,0.5287224054336548,-0.010525740683078766","0.4548490047454834,0.5037959218025208,-0.015288996510207653","0.4530012011528015,0.48614105582237244,-0.017520282417535782","0.45149490237236023,0.47141456604003906,-0.018732387572526932"
0.75,"0.47833579778671265,0.5810789465904236,1.460583405332727e-07","0.4941295087337494,0.5694078803062439,-0.006399656180292368","0.5081807374954224,0.5474387407302856,-0.010023558512330055","0.5195505619049072,0.5271034240722656,-0.01324794813990593","0.5301368832588196,0.5144317746162415,-0.016793206334114075","0.4961030185222626,0.5190927982330322,-0.008898425847291946","0.5036308169364929,0.4913276731967926,-0.014949558302760124","0.5081998705863953,0.47305119037628174,-0.019348274916410446","0.511831521987915,0.45775532722473145,-0.022263996303081512","0.48625418543815613,0.5124170184135437,-0.009681286290287971","0.4904841482639313,0.4786866307258606,-0.014899863861501217","0.49394771456718445,0.45683911442756653,-0.018757015466690063","0.49651822447776794,0.4390600323677063,-0.02146849036216736","0.47636157274246216,0.5121210813522339,-0.011134987697005272","0.47868090867996216,0.47937917709350586,-0.0165557898581028","0.481565922498703,0.45832669734954834,-0.020192483440041542","0.4840105473995209,0.44171878695487976,-0.022462384775280952","0.4668034315109253,0.5173047184944153,-0.01305251196026802","0.4639859199523926,0.4909157156944275,-0.018458005040884018","0.46242815256118774,0.4723358750343323,-0.021031707525253296","0.4612319767475128,0.4566778838634491,-0.022387469187378883"
0.75,"0.4875805079936981,0.5697239637374878,1.575498345118831e-07","0.5035730600357056,0.5599029064178467,-0.006276343483477831","0.5178266167640686,0.5382348299026489,-0.009546566754579544","0.5294164419174194,0.5192524194717407,-0.012454601004719734","0.5403249859809875,0.5097901821136475,-0.01546197384595871","0.5032265186309814,0.5074455142021179,-0.0067289541475474834","0.5118398666381836,0.47951778769493103,-0.012069104239344597","0.5175114274024963,0.46080994606018066,-0.016190912574529648","0.5222045183181763,0.44571924209594727,-0.018868613988161087","0.49367043375968933,0.5001220107078552,-0.007152806967496872","0.49833694100379944,0.46524184942245483,-0.011582531034946442","0.5024885535240173,0.44346553087234497,-0.014919178560376167","0.505800187587738,0.42647242546081543,-0.017114752903580666","0.4845229387283325,0.498311311006546,-0.00834392849355936","0.48697248101234436,0.4646226465702057,-0.012961272150278091","0.49043965339660645,0.4438893496990204,-0.015988709405064583","0.4935373067855835,0.42809295654296875,-0.01767973229289055","0.4757075011730194,0.5020225644111633,-0.010090279392898083","0.473519504070282,0.47503456473350525,-0.014444049447774887","0.47268199920654297,0.4566391706466675,-0.016256382688879967","0.4721645712852478,0.44178059697151184,-0.017029572278261185"
0.75,"0.49526166915893555,0.5612015724182129,1.6170220362710097e-07","0.5116040706634521,0.5521041750907898,-0.006164496298879385","0.5265244245529175,0.5309298038482666,-0.009654800407588482","0.5390239357948303,0.5135578513145447,-0.01285959966480732","0.5503003001213074,0.5044434070587158,-0.016105888411402702","0.5113402605056763,0.4956466555595398,-0.006329359021037817","0.5200436115264893,0.4678366482257843,-0.01182395126670599","0.5258790254592896,0.44974732398986816,-0.016207806766033173","0.53068608045578,0.43461328744888306,-0.01901155710220337","0.5019576549530029,0.4884810745716095,-0.006951382849365473","0.5069118738174438,0.45389533042907715,-0.011367116123437881","0.5115118622779846,0.43272268772125244,-0.014755526557564735","0.5152959227561951,0.4157429337501526,-0.016981512308120728","0.4929453134536743,0.4869726896286011,-0.008367938920855522","0.49560773372650146,0.45373767614364624,-0.012694482691586018","0.49952709674835205,0.43306735157966614,-0.015444801189005375","0.5030332803726196,0.41697442531585693,-0.016954226419329643","0.4839896857738495,0.49094358086586,-0.010380420833826065","0.48288488388061523,0.4635695517063141,-0.01416454091668129","0.4829142391681671,0.44470322132110596,-0.015470480546355247","0.4833037257194519,0.42904043197631836,-0.015929237008094788"
0.75,"0.5027690529823303,0.5544245839118958,1.6883900855191314e-07","0.5191012024879456,0.5455574989318848,-0.006482953205704689","0.5344576239585876,0.524957001209259,-0.01028414350003004","0.5478435158729553,0.5091626644134521,-0.013875935226678848","0.5596354603767395,0.5023940205574036,-0.01752227172255516","0.519044041633606,0.48666122555732727,-0.0062184096314013","0.528160572052002,0.4587744176387787,-0.012388210743665695","0.5347232222557068,0.4404730498790741,-0.017434943467378616","0.5404285788536072,0.4254928231239319,-0.020678315311670303","0.5104072093963623,0.4793547987937927,-0.00704104034230113","0.5158814191818237,0.44420325756073,-0.012193045578897","0.5211243033409119,0.4219916760921478,-0.016242723912000656","0.5256365537643433,0.4044420123100281,-0.018864108249545097","0.5019121170043945,0.4779369533061981,-0.008767515420913696","0.5051217079162598,0.44344744086265564,-0.013847042806446552","0.5098209381103516,0.4218941926956177,-0.017172643914818764","0.5141074657440186,0.4052262008190155,-0.018985191360116005","0.49325108528137207,0.48233866691589355,-0.011119742877781391","0.4926508665084839,0.45503684878349304,-0.015404054895043373","0.4928659200668335,0.4354884624481201,-0.017043238505721092","0.4934619963169098,0.41915163397789,-0.017747027799487114"
