gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
1.0,"0.43365025520324707,0.8674746751785278,6.8091679850113e-07","0.49714601039886475,0.7710810899734497,-0.02827642112970352","0.5356306433677673,0.6308672428131104,-0.04934658855199814","0.559646487236023,0.5225660800933838,-0.06955992430448532","0.5623912811279297,0.43900221586227417,-0.09256622195243835","0.47644543647766113,0.4790780544281006,-0.0737888365983963","0.4882493019104004,0.3019476532936096,-0.11543462425470352","0.49856388568878174,0.19264709949493408,-0.14102701842784882","0.5074591636657715,0.09149083495140076,-0.16025672852993011","0.43571150302886963,0.485187292098999,-0.08977207541465759","0.4331229031085968,0.2944202721118927,-0.13522419333457947","0.4375019371509552,0.158119797706604,-0.16914258897304535","0.43687134981155396,0.037857651710510254,-0.19417300820350647","0.3965947926044464,0.5441715717315674,-0.10599037259817123","0.35408782958984375,0.3775625228881836,-0.1520393192768097","0.32386884093284607,0.2585441470146179,-0.18868498504161835","0.29728323221206665,0.15662220120429993,-0.21480150520801544","0.36336880922317505,0.6380575299263,-0.12284908443689346","0.29351136088371277,0.5555019378662109,-0.16887997090816498","0.24674265086650848,0.4997595250606537,-0.19632987678050995","0.2031092494726181,0.4442042112350464,-0.21550163626670837"
1.0,"0.4289565682411194,0.8913236856460571,8.159496474036132e-07","0.504237949848175,0.8115290999412537,-0.03683500364422798","0.5527806282043457,0.6807134747505188,-0.05798875913023949","0.5839149355888367,0.5664977431297302,-0.0767977237701416","0.6103107333183289,0.48384612798690796,-0.09669014811515808","0.4747367203235626,0.4906911253929138,-0.06017713621258736","0.4905489385128021,0.3168882131576538,-0.09704044461250305","0.4986909329891205,0.19972819089889526,-0.12137175351381302","0.5003522634506226,0.09511825442314148,-0.13927464187145233","0.4197998642921448,0.48126405477523804,-0.06915413588285446","0.41432246565818787,0.276996374130249,-0.10712304711341858","0.4093101918697357,0.13612321019172668,-0.13390646874904633","0.3973916172981262,0.01579660177230835,-0.15163053572177887","0.3726564645767212,0.5271405577659607,-0.08096524327993393","0.324483186006546,0.35597026348114014,-0.12241727113723755","0.2896078824996948,0.2358509600162506,-0.1516355276107788","0.25875210762023926,0.13337981700897217,-0.1694037765264511","0.33485615253448486,0.6148188710212708,-0.09475958347320557","0.26453959941864014,0.5109738707542419,-0.13624152541160583","0.21797339618206024,0.4439590573310852,-0.1578277051448822","0.1775374561548233,0.37620002031326294,-0.17007580399513245"
1.0,"0.419573575258255,0.9106663465499878,7.479376336050336e-07","0.503119945526123,0.8367368578910828,-0.03837162256240845","0.5661958456039429,0.7088289260864258,-0.059535130858421326","0.6113535165786743,0.6055098176002502,-0.07911787927150726","0.649144172668457,0.5530930161476135,-0.09974278509616852","0.4811136722564697,0.4919072687625885,-0.04976461082696915","0.5034841895103455,0.3208124041557312,-0.08194171637296677","0.5117596387863159,0.21043449640274048,-0.10485942661762238","0.5122426152229309,0.11160427331924438,-0.12231773883104324","0.42219454050064087,0.47837886214256287,-0.05654395371675491","0.4176887571811676,0.2781400680541992,-0.0866100862622261","0.4116121530532837,0.15014693140983582,-0.10832265019416809","0.3983093202114105,0.04296112060546875,-0.12356030195951462","0.37076500058174133,0.515157163143158,-0.06740239262580872","0.32939624786376953,0.3418789803981781,-0.10101468116044998","0.29997414350509644,0.22720670700073242,-0.1259630024433136","0.2724084258079529,0.1308288872241974,-0.14162538945674896","0.327193021774292,0.5919221043586731,-0.08130422234535217","0.2647823095321655,0.48042386770248413,-0.11523760855197906","0.22298769652843475,0.4085095524787903,-0.13300473988056183","0.18691696226596832,0.33871522545814514,-0.14335614442825317"
1.0,"0.414472758769989,0.9153063297271729,7.903880714366096e-07","0.5008218884468079,0.8525089025497437,-0.04631476849317551","0.5713421106338501,0.7403475642204285,-0.07293237745761871","0.6290659308433533,0.6442515254020691,-0.09680736809968948","0.6834858655929565,0.5874577164649963,-0.12056075036525726","0.4876652657985687,0.49797213077545166,-0.05199696496129036","0.5135350227355957,0.32853055000305176,-0.08498764038085938","0.524766743183136,0.21980136632919312,-0.10879454016685486","0.5298548340797424,0.12398070096969604,-0.12634383141994476","0.42850494384765625,0.4772413969039917,-0.05415690317749977","0.4291578531265259,0.28139886260032654,-0.08342600613832474","0.42645615339279175,0.15666747093200684,-0.104256272315979","0.4178628623485565,0.05375531315803528,-0.11885188519954681","0.3758041560649872,0.5063239932060242,-0.061516404151916504","0.34270837903022766,0.3342711925506592,-0.09311598539352417","0.3202316164970398,0.22301772236824036,-0.11592136323451996","0.2998688817024231,0.12985119223594666,-0.13022658228874207","0.3307657241821289,0.5760902762413025,-0.07300875335931778","0.2756642699241638,0.4650232791900635,-0.10464885085821152","0.23851075768470764,0.3906067907810211,-0.1212700605392456","0.2067139446735382,0.31908607482910156,-0.13063937425613403"
1.0,"0.41422784328460693,0.9235662221908569,7.721753831901879e-07","0.5031943917274475,0.8645074963569641,-0.04968150705099106","0.5813727974891663,0.755805492401123,-0.07607761770486832","0.6422803401947021,0.6618297100067139,-0.09884216636419296","0.6942925453186035,0.5978928804397583,-0.12074470520019531","0.497265487909317,0.5069466233253479,-0.05006595328450203","0.5261003375053406,0.3381825089454651,-0.08140388131141663","0.5363534688949585,0.22927391529083252,-0.10508418083190918","0.539908766746521,0.1339607536792755,-0.12246613204479218","0.43652763962745667,0.4822039008140564,-0.04930608347058296","0.44074660539627075,0.2867961525917053,-0.07636445760726929","0.4397639334201813,0.16524162888526917,-0.09719765186309814","0.43254056572914124,0.06797730922698975,-0.11199675500392914","0.38226956129074097,0.5065754055976868,-0.054048359394073486","0.3558923900127411,0.33671748638153076,-0.082382433116436","0.3389202356338501,0.22945526242256165,-0.10333491861820221","0.3233720362186432,0.1387380063533783,-0.11685530096292496","0.33478406071662903,0.5708214044570923,-0.06343531608581543","0.2858923077583313,0.4573971927165985,-0.09163784235715866","0.25355279445648193,0.38186484575271606,-0.10606101155281067","0.22644545137882233,0.30936235189437866,-0.11404381692409515"
1.0,"0.4182400107383728,0.925391674041748,7.507593409172841e-07","0.5041440725326538,0.8641093969345093,-0.04482737556099892","0.5810368061065674,0.7544472217559814,-0.06852886825799942","0.642230749130249,0.6642122268676758,-0.0896361842751503","0.6947675347328186,0.6112978458404541,-0.11025873571634293","0.5032740831375122,0.5082399249076843,-0.04422431439161301","0.5343170762062073,0.34094035625457764,-0.07365987449884415","0.5454837679862976,0.23303991556167603,-0.09634048491716385","0.5502233505249023,0.1388772428035736,-0.11326625198125839","0.4421352446079254,0.4853012263774872,-0.04551471397280693","0.44935354590415955,0.2889519929885864,-0.07116943597793579","0.45100390911102295,0.16855108737945557,-0.09125122427940369","0.4471561908721924,0.07340261340141296,-0.10565382987260818","0.38766008615493774,0.5094684362411499,-0.05198635905981064","0.36283305287361145,0.33902037143707275,-0.07875678688287735","0.34849029779434204,0.23003438115119934,-0.0986253023147583","0.3366869390010834,0.13892289996147156,-0.11179773509502411","0.3395596146583557,0.572969377040863,-0.06284938007593155","0.29070988297462463,0.4595022201538086,-0.08964428305625916","0.2600865364074707,0.3819121718406677,-0.10314074158668518","0.2364414483308792,0.3060322403907776,-0.11080461740493774"
1.0,"0.42113611102104187,0.9260209202766418,7.692739814046945e-07","0.5068676471710205,0.8654630780220032,-0.04614605754613876","0.582375168800354,0.7547516226768494,-0.07023928314447403","0.6417962312698364,0.6624810099601746,-0.09127987176179886","0.6945302486419678,0.6110951900482178,-0.1118336096405983","0.5050350427627563,0.5104854702949524,-0.046216972172260284","0.5360572338104248,0.3436736464500427,-0.07597324997186661","0.54769366979599,0.23556098341941833,-0.09878870844841003","0.5526586771011353,0.14133170247077942,-0.11579447984695435","0.4437226951122284,0.48780715465545654,-0.04702845588326454","0.4513079822063446,0.29058656096458435,-0.07292177528142929","0.4532335102558136,0.17004480957984924,-0.09303096681833267","0.44984039664268494,0.07516813278198242,-0.10728549212217331","0.38927507400512695,0.5124037265777588,-0.053020887076854706","0.3658406138420105,0.34082019329071045,-0.08007565885782242","0.352302610874176,0.2294246256351471,-0.1002882793545723","0.34123706817626953,0.1365223526954651,-0.11360782384872437","0.34134548902511597,0.5765381455421448,-0.06344123184680939","0.29280024766921997,0.4630575180053711,-0.09057838469743729","0.2622513175010681,0.3850076198577881,-0.10429694503545761","0.2387176901102066,0.3087400496006012,-0.11203154921531677"
1.0,"0.4223193824291229,0.9209924936294556,7.695303452237567e-07","0.5080900192260742,0.8618624210357666,-0.04676097631454468","0.5840380191802979,0.7503499984741211,-0.07077709585428238","0.6448050737380981,0.6568675637245178,-0.09150087088346481","0.6980679631233215,0.6044712662696838,-0.11162876337766647","0.5064386129379272,0.5089621543884277,-0.04622463509440422","0.5371016263961792,0.3426804542541504,-0.07550440728664398","0.5486065149307251,0.23538893461227417,-0.09814739227294922","0.5536202192306519,0.1415642499923706,-0.11507663875818253","0.4454638361930847,0.48589104413986206,-0.046205874532461166","0.4527314603328705,0.2901831567287445,-0.0714431181550026","0.45419466495513916,0.17015209794044495,-0.09123830497264862","0.4502109885215759,0.07575252652168274,-0.10539711266756058","0.39155417680740356,0.509766161441803,-0.051449261605739594","0.3684360384941101,0.339316189289093,-0.07778807729482651","0.3547726273536682,0.2297976016998291,-0.09770303219556808","0.343418151140213,0.1386738419532776,-0.11091713607311249","0.34421470761299133,0.5727682709693909,-0.061228588223457336","0.29683589935302734,0.4596911668777466,-0.08765717595815659","0.2665945291519165,0.38267970085144043,-0.10121773183345795","0.2430875450372696,0.30728957056999207,-0.10895836353302002"
1.0,"0.4223562180995941,0.917823076248169,7.587609047732258e-07","0.5083760619163513,0.8595059514045715,-0.0457039438188076","0.5848517417907715,0.7458456158638,-0.06885871291160583","0.644573450088501,0.6504839658737183,-0.08875738829374313","0.69895339012146,0.6020500063896179,-0.1081516444683075","0.5084154009819031,0.5071117877960205,-0.045572683215141296","0.5384643077850342,0.34135305881500244,-0.07423707842826843","0.5497097373008728,0.2345552146434784,-0.09618519991636276","0.5543860197067261,0.14145737886428833,-0.1126532182097435","0.44791853427886963,0.48433423042297363,-0.04594521224498749","0.455513596534729,0.2884019911289215,-0.07105148583650589","0.4570137560367584,0.1685900092124939,-0.09052327275276184","0.4531964063644409,0.0737839937210083,-0.10430746525526047","0.3940727710723877,0.5077875256538391,-0.05139414593577385","0.372040331363678,0.3369027376174927,-0.0778663232922554","0.358336865901947,0.22645002603530884,-0.09783945232629776","0.34684035181999207,0.13453635573387146,-0.11097601056098938","0.3459518551826477,0.570163905620575,-0.06121325492858887","0.2990953326225281,0.4569936990737915,-0.08764812350273132","0.2689588665962219,0.38021427392959595,-0.1012159064412117","0.24537841975688934,0.3049386739730835,-0.10894537717103958"
1.0,"0.42278724908828735,0.9104242920875549,7.511811190852313e-07","0.5071843862533569,0.8516657948493958,-0.044930920004844666","0.5832130908966064,0.7388569712638855,-0.06764402985572815","0.6426905989646912,0.6433907747268677,-0.08726637810468674","0.6966204643249512,0.5926672220230103,-0.10644525289535522","0.507732629776001,0.5015550851821899,-0.04425568878650665","0.5385140180587769,0.33675384521484375,-0.07271092385053635","0.5505510568618774,0.23105406761169434,-0.09464965760707855","0.5561797618865967,0.1386086344718933,-0.11109603196382523","0.4472917318344116,0.47917938232421875,-0.044892050325870514","0.454460084438324,0.2852366268634796,-0.0695241391658783","0.4566991329193115,0.1666000485420227,-0.08907931298017502","0.45371004939079285,0.07226294279098511,-0.10304023325443268","0.39376378059387207,0.5028874278068542,-0.05059235915541649","0.37211915850639343,0.33313697576522827,-0.07656006515026093","0.3589509129524231,0.2221810221672058,-0.09660572558641434","0.34808921813964844,0.1293022334575653,-0.10997673869132996","0.3463315963745117,0.5656371116638184,-0.06061879172921181","0.299588143825531,0.45435211062431335,-0.08678898960351944","0.2695850133895874,0.37856489419937134,-0.10036256164312363","0.24628163874149323,0.3042144179344177,-0.10811910033226013"
1.0,"0.424099862575531,0.9053260087966919,7.410432090182439e-07","0.5088653564453125,0.847679853439331,-0.045557230710983276","0.5841131806373596,0.7347657680511475,-0.0684908777475357","0.6420257091522217,0.635539710521698,-0.08795240521430969","0.6957467198371887,0.5810371041297913,-0.10683226585388184","0.5092857480049133,0.499427855014801,-0.04513659328222275","0.5390690565109253,0.33423006534576416,-0.07316789776086807","0.5503941774368286,0.22808274626731873,-0.09448357671499252","0.5555512309074402,0.13629037141799927,-0.1105184480547905","0.44900378584861755,0.47670385241508484,-0.0450318269431591","0.4562169909477234,0.2837403118610382,-0.06955008208751678","0.45816850662231445,0.1653560996055603,-0.08871274441480637","0.4549312889575958,0.07178544998168945,-0.10237937420606613","0.3954959511756897,0.4998486042022705,-0.049977466464042664","0.3735043406486511,0.33053499460220337,-0.07592903822660446","0.3603297173976898,0.2206081748008728,-0.09571387618780136","0.3496773838996887,0.12865424156188965,-0.108919158577919","0.3480185270309448,0.5616869926452637,-0.059211499989032745","0.3011050224304199,0.4501693844795227,-0.08558941632509232","0.2714180648326874,0.3740880489349365,-0.09937267750501633","0.2484351247549057,0.2995438873767853,-0.10726388543844223"
1.0,"0.4238250255584717,0.9006844162940979,7.192742828010523e-07","0.5082405805587769,0.8436391353607178,-0.04363354295492172","0.5825923681259155,0.7302207946777344,-0.06523525714874268","0.6388131380081177,0.6323806643486023,-0.08376768231391907","0.6897094249725342,0.5776047706604004,-0.10179110616445541","0.5091594457626343,0.4956144392490387,-0.043144479393959045","0.5383302569389343,0.3311395049095154,-0.07077091932296753","0.5497279167175293,0.22591519355773926,-0.09184829890727997","0.5549677014350891,0.13489952683448792,-0.1076510101556778","0.44972461462020874,0.47320106625556946,-0.04377627372741699","0.4573197066783905,0.2814193367958069,-0.06795725971460342","0.45889294147491455,0.1629413664340973,-0.0870593935251236","0.4550972878932953,0.06966689229011536,-0.10061876475811005","0.3968217968940735,0.49643343687057495,-0.049350202083587646","0.3748699426651001,0.32800108194351196,-0.07502193748950958","0.3615599572658539,0.2180502712726593,-0.09481260925531387","0.35049912333488464,0.1264888346195221,-0.1079888865351677","0.34959518909454346,0.5584906935691833,-0.05906945466995239","0.3029535412788391,0.4478868842124939,-0.08544062823057175","0.27293190360069275,0.3721446990966797,-0.09929259866476059","0.2494632750749588,0.29808032512664795,-0.1071721613407135"
1.0,"0.42370155453681946,0.8935024738311768,7.135207624742179e-07","0.5079576969146729,0.8370795845985413,-0.04429788142442703","0.5818160176277161,0.7251929044723511,-0.06644478440284729","0.6383351683616638,0.6264654994010925,-0.08534179627895355","0.6894416809082031,0.5691477060317993,-0.10369515419006348","0.5094362497329712,0.49277013540267944,-0.044298749417066574","0.5386797785758972,0.329510360956192,-0.07239992171525955","0.5499082803726196,0.2244710922241211,-0.09372149407863617","0.5552090406417847,0.13330590724945068,-0.10968905687332153","0.4503929615020752,0.4693793058395386,-0.04452948644757271","0.458493709564209,0.2787950932979584,-0.06903368979692459","0.4602987766265869,0.16118758916854858,-0.08810192346572876","0.45677635073661804,0.06828382611274719,-0.10170403867959976","0.3976948857307434,0.4918965995311737,-0.049734849482774734","0.3762381672859192,0.3245283365249634,-0.07559708505868912","0.36324959993362427,0.2159048318862915,-0.09506189078092575","0.3526248037815094,0.1252531111240387,-0.10808169841766357","0.35050782561302185,0.5533714294433594,-0.05914805456995964","0.3042534589767456,0.44360288977622986,-0.08563544601202011","0.2746347188949585,0.36835891008377075,-0.09940248727798462","0.25155889987945557,0.2948092818260193,-0.1072658970952034"
1.0,"0.4241057336330414,0.8902592658996582,7.062699864945898e-07","0.5079197883605957,0.8347783088684082,-0.04439931362867355","0.5809160470962524,0.7224711179733276,-0.0661066398024559","0.6360949277877808,0.62328040599823,-0.08441093564033508","0.6854742169380188,0.564397394657135,-0.10205301642417908","0.5094274282455444,0.4918815791606903,-0.044083744287490845","0.5385470390319824,0.329386830329895,-0.07203216105699539","0.5502212643623352,0.22464552521705627,-0.09335944056510925","0.5558404922485352,0.13379624485969543,-0.10924632847309113","0.45065075159072876,0.4683748185634613,-0.04403111711144447","0.4590362310409546,0.27799633145332336,-0.06843794137239456","0.46099454164505005,0.16023766994476318,-0.08751533180475235","0.45771074295043945,0.06697067618370056,-0.10100557655096054","0.3983463644981384,0.49021056294441223,-0.04894738644361496","0.37755298614501953,0.3228301405906677,-0.0749131366610527","0.36495664715766907,0.21363565325737,-0.0943627879023552","0.354483962059021,0.12287786602973938,-0.10718400776386261","0.3515254259109497,0.5506181120872498,-0.058042678982019424","0.30512535572052,0.4402255415916443,-0.08464835584163666","0.27538448572158813,0.36468470096588135,-0.09833632409572601","0.25219419598579407,0.2912184000015259,-0.10601521283388138"
1.0,"0.4238603115081787,0.8867154717445374,6.902228051330894e-07","0.5078451633453369,0.8317359685897827,-0.042459309101104736","0.5798274874687195,0.7209056615829468,-0.06310535222291946","0.6325063109397888,0.6223999857902527,-0.08065596967935562","0.6790595054626465,0.5618442296981812,-0.097669817507267","0.509710967540741,0.4880034327507019,-0.042251698672771454","0.5389257669448853,0.3262597322463989,-0.0697273537516594","0.5503636598587036,0.2216086983680725,-0.09081541001796722","0.555550217628479,0.1308082938194275,-0.10657796263694763","0.451446533203125,0.4648187458515167,-0.042768444865942","0.4606020748615265,0.27709680795669556,-0.0668683722615242","0.46257928013801575,0.1602599024772644,-0.08605386316776276","0.4590975046157837,0.06777435541152954,-0.09972638636827469","0.3994010388851166,0.486836314201355,-0.04807056114077568","0.3782382309436798,0.3210490345954895,-0.0734904557466507","0.3654876947402954,0.21264466643333435,-0.09284724295139313","0.3549271821975708,0.1228015124797821,-0.10579673945903778","0.35241425037384033,0.5474644303321838,-0.057402025908231735","0.3060263991355896,0.4379521310329437,-0.08368614315986633","0.27681657671928406,0.36187899112701416,-0.09743624180555344","0.2543436288833618,0.2880730628967285,-0.10522903501987457"
1.0,"0.42255768179893494,0.88178551197052,6.852128535683732e-07","0.5072810053825378,0.827110767364502,-0.04284520074725151","0.5793044567108154,0.7176843881607056,-0.06372809410095215","0.6319430470466614,0.6198195219039917,-0.08151350170373917","0.678247332572937,0.5591496825218201,-0.09882930666208267","0.5091057419776917,0.4862179756164551,-0.04335528612136841","0.5381953120231628,0.324087917804718,-0.07107832282781601","0.5497148036956787,0.2191227376461029,-0.09215563535690308","0.5548571348190308,0.1282046139240265,-0.10790444910526276","0.4515365958213806,0.4628896713256836,-0.04382893815636635","0.4605594277381897,0.2755507230758667,-0.06829962879419327","0.46220991015434265,0.15786617994308472,-0.0877385213971138","0.45809587836265564,0.06483551859855652,-0.10164424031972885","0.40012988448143005,0.4847787022590637,-0.04908733069896698","0.37907320261001587,0.320392906665802,-0.07485330104827881","0.36610305309295654,0.21144619584083557,-0.09476937353610992","0.3550848662853241,0.12121471762657166,-0.10814054310321808","0.35338515043258667,0.5447513461112976,-0.05839458853006363","0.3075636029243469,0.43600472807884216,-0.08509192615747452","0.278398334980011,0.3596143126487732,-0.09943723678588867","0.25559788942337036,0.28567296266555786,-0.1077260822057724"
1.0,"0.4224366247653961,0.8790170550346375,6.779986279070727e-07","0.5076002478599548,0.8249313235282898,-0.04261287674307823","0.5797162652015686,0.7159545421600342,-0.06337243318557739","0.6322144269943237,0.6187214255332947,-0.08105898648500443","0.6785750985145569,0.557795524597168,-0.09824905544519424","0.5099472999572754,0.48401063680648804,-0.04291509464383125","0.5388267040252686,0.3227100968360901,-0.07046765089035034","0.5505020022392273,0.2185017466545105,-0.09142280369997025","0.5557793378829956,0.1282106339931488,-0.10707602649927139","0.4523494839668274,0.46057018637657166,-0.04340000078082085","0.46132898330688477,0.27388671040534973,-0.06774553656578064","0.4630390703678131,0.1566201150417328,-0.08704821020364761","0.4590376317501068,0.06437522172927856,-0.10077273845672607","0.4009384512901306,0.48243629932403564,-0.0486542209982872","0.38032785058021545,0.31792744994163513,-0.07437549531459808","0.3677722215652466,0.20917943120002747,-0.09407368302345276","0.357231080532074,0.11966389417648315,-0.10719600319862366","0.35444867610931396,0.5422458052635193,-0.057929281145334244","0.3085784912109375,0.43363630771636963,-0.08467300981283188","0.2793731689453125,0.35734087228775024,-0.09893452376127243","0.25673535466194153,0.2841297388076782,-0.10704565048217773"
1.0,"0.4229978024959564,0.8766429424285889,6.761367785657058e-07","0.5081201791763306,0.8226671814918518,-0.042801667004823685","0.5803045630455017,0.7133076190948486,-0.06349828839302063","0.6328174471855164,0.6145235896110535,-0.08104907721281052","0.6795265674591064,0.5540962815284729,-0.09814336895942688","0.5105345249176025,0.4829455018043518,-0.04324876517057419","0.5394813418388367,0.32239359617233276,-0.07061050832271576","0.551175594329834,0.21859610080718994,-0.09129957109689713","0.5566497445106506,0.12910842895507812,-0.1067938432097435","0.4531145393848419,0.4591399133205414,-0.04357535392045975","0.4622000753879547,0.2729267477989197,-0.0679527223110199","0.46391037106513977,0.15569248795509338,-0.08722919970750809","0.4600835144519806,0.06321772933006287,-0.10086942464113235","0.4017587900161743,0.48063239455223083,-0.04864134639501572","0.3811474144458771,0.3149939179420471,-0.07468341290950775","0.36844494938850403,0.20581331849098206,-0.0947883129119873","0.35780155658721924,0.11576724052429199,-0.10815165191888809","0.35540077090263367,0.5402624607086182,-0.05766654759645462","0.3091805875301361,0.43178296089172363,-0.0848802700638771","0.27953070402145386,0.3556414246559143,-0.09960421174764633","0.2565801739692688,0.2824462056159973,-0.10800883173942566"
1.0,"0.4236941933631897,0.8746466636657715,6.692400802421616e-07","0.5079349279403687,0.8214039206504822,-0.043797168880701065","0.5793469548225403,0.7118117809295654,-0.06500839442014694","0.6305760741233826,0.6119229793548584,-0.08280988037586212","0.6765844225883484,0.5486394762992859,-0.1001373678445816","0.5107291340827942,0.48214787244796753,-0.04490210860967636","0.53949373960495,0.3215377628803253,-0.07264360785484314","0.5513544082641602,0.2179248034954071,-0.0934671089053154","0.5569449663162231,0.128251850605011,-0.10916037857532501","0.45322564244270325,0.4589712917804718,-0.04520653933286667","0.4617655277252197,0.27230527997016907,-0.07025419175624847","0.4634404480457306,0.15467241406440735,-0.09014882147312164","0.45962396264076233,0.061385154724121094,-0.10431033372879028","0.40182605385780334,0.48140251636505127,-0.050290368497371674","0.38117000460624695,0.31493139266967773,-0.07740243524312973","0.3684385120868683,0.20423024892807007,-0.09844334423542023","0.35784557461738586,0.11233881115913391,-0.11244628578424454","0.35543304681777954,0.5418155193328857,-0.05929245427250862","0.30809175968170166,0.43194836378097534,-0.08787833899259567","0.27781206369400024,0.3556836247444153,-0.10346005856990814","0.25448906421661377,0.2820053994655609,-0.11244326084852219"
1.0,"0.4273343086242676,0.8720248937606812,6.340368372548255e-07","0.5096728801727295,0.8158963918685913,-0.042485129088163376","0.5777444839477539,0.7029521465301514,-0.06374803930521011","0.6255600452423096,0.5999099612236023,-0.08184907585382462","0.6707569360733032,0.5326326489448547,-0.09991779923439026","0.5097050666809082,0.48279672861099243,-0.047368235886096954","0.5375003218650818,0.3233538866043091,-0.0766814798116684","0.5497956275939941,0.2199157476425171,-0.09812325984239578","0.5556368827819824,0.12902233004570007,-0.11432626098394394","0.4528484046459198,0.4623127579689026,-0.0493895560503006","0.4604184627532959,0.27430278062820435,-0.0766596719622612","0.46178963780403137,0.15424856543540955,-0.09732639044523239","0.4573974013328552,0.05730336904525757,-0.11196240037679672","0.4024752378463745,0.48794907331466675,-0.05597195029258728","0.3806194067001343,0.3191477954387665,-0.08566490560770035","0.366855263710022,0.20436441898345947,-0.10761221498250961","0.35555300116539,0.10731634497642517,-0.12208158522844315","0.3575405776500702,0.5509800314903259,-0.06616885960102081","0.30790799856185913,0.43751809000968933,-0.0973370149731636","0.27601271867752075,0.35962140560150146,-0.11386298388242722","0.25113511085510254,0.28387486934661865,-0.12349805235862732"
1.0,"0.43339550495147705,0.8688411712646484,5.954343009761942e-07","0.5111994743347168,0.8038018941879272,-0.039157550781965256","0.5737912654876709,0.6861679553985596,-0.060339003801345825","0.6176041960716248,0.5801320672035217,-0.0789186954498291","0.6591020822525024,0.5046218633651733,-0.09787961095571518","0.5063547492027283,0.4820979833602905,-0.04900791868567467","0.533000111579895,0.3246857523918152,-0.08084525167942047","0.5454462766647339,0.2206284999847412,-0.1037067174911499","0.5514581203460693,0.1277693510055542,-0.12077591568231583","0.45197832584381104,0.4661096930503845,-0.05372173339128494","0.45703744888305664,0.27774500846862793,-0.0834866315126419","0.4570108950138092,0.155002623796463,-0.10495921969413757","0.4513028562068939,0.05233639478683472,-0.12015598267316818","0.40407121181488037,0.49669715762138367,-0.06260225176811218","0.380273699760437,0.3281640410423279,-0.09442255645990372","0.36452746391296387,0.21069008111953735,-0.11664540320634842","0.3514252305030823,0.10801085829734802,-0.13133060932159424","0.36180391907691956,0.5638693571090698,-0.07467067986726761","0.3089558184146881,0.453274130821228,-0.10778433084487915","0.27451491355895996,0.37564292550086975,-0.12496224045753479","0.247207909822464,0.29852116107940674,-0.13512267172336578"
1.0,"0.4365464746952057,0.862895131111145,5.161632543604355e-07","0.5090014934539795,0.7884247303009033,-0.031395163387060165","0.5632384419441223,0.6610666513442993,-0.050648678094148636","0.601020097732544,0.5557661056518555,-0.06866990029811859","0.636599600315094,0.4793815612792969,-0.08807957917451859","0.5028220415115356,0.4785691201686859,-0.05057961121201515","0.5263007879257202,0.3235298991203308,-0.08515762537717819","0.5388971567153931,0.21851846575737,-0.10935994237661362","0.5461389422416687,0.12323629856109619,-0.1273946613073349","0.4556615948677063,0.47072353959083557,-0.060579873621463776","0.45548075437545776,0.2823406457901001,-0.09339972585439682","0.45431065559387207,0.15610584616661072,-0.1165081039071083","0.4484183192253113,0.047369807958602905,-0.13304083049297333","0.4143446385860443,0.5091327428817749,-0.07377343624830246","0.3876262307167053,0.34109166264533997,-0.10894550383090973","0.36996525526046753,0.2218940258026123,-0.13409115374088287","0.3547897934913635,0.11664071679115295,-0.15092477202415466","0.37893274426460266,0.5835811495780945,-0.0890905112028122","0.32154738903045654,0.4816017150878906,-0.12623907625675201","0.28275400400161743,0.4073290228843689,-0.14647908508777618","0.25020870566368103,0.3317307233810425,-0.15899315476417542"
1.0,"0.4397260248661041,0.845004677772522,3.831598860415397e-07","0.5086118578910828,0.7585952281951904,-0.015675963833928108","0.5465985536575317,0.6269996166229248,-0.02863600105047226","0.5715618133544922,0.5286954045295715,-0.043268803507089615","0.5964828729629517,0.45452892780303955,-0.060671113431453705","0.5011114478111267,0.4731222093105316,-0.040877241641283035","0.5203568339347839,0.3178788721561432,-0.073260597884655","0.5331919193267822,0.2187131643295288,-0.09506187587976456","0.5431163311004639,0.12913116812705994,-0.11152658611536026","0.4688067138195038,0.4698590636253357,-0.05771870166063309","0.4658876955509186,0.2822394371032715,-0.08882293105125427","0.4660820960998535,0.15961837768554688,-0.11303575336933136","0.4606272578239441,0.052685290575027466,-0.13101288676261902","0.44009003043174744,0.5118347406387329,-0.07592400163412094","0.414864718914032,0.34565597772598267,-0.110102079808712","0.39676302671432495,0.23670968413352966,-0.13798440992832184","0.3781353235244751,0.13842514157295227,-0.15788088738918304","0.41660749912261963,0.5876518487930298,-0.09443460404872894","0.3645515441894531,0.5030032396316528,-0.13228434324264526","0.32895517349243164,0.443061888217926,-0.15459342300891876","0.29496026039123535,0.38297760486602783,-0.16953079402446747"
