gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.262648344039917,0.5945093035697937,2.5795625901992025e-07","0.29204699397087097,0.5825202465057373,-0.023557187989354134","0.3174174129962921,0.5498936772346497,-0.03753211721777916","0.33418411016464233,0.5236009359359741,-0.050158027559518814","0.3495492935180664,0.5175957679748535,-0.06228136271238327","0.32597729563713074,0.42646023631095886,-0.02348325029015541","0.33830970525741577,0.3653821647167206,-0.039985354989767075","0.342189222574234,0.3235083222389221,-0.0534886009991169","0.34280329942703247,0.28481876850128174,-0.06349924206733704","0.3029574751853943,0.3998126983642578,-0.023940114304423332","0.31683024764060974,0.3217752277851105,-0.03807208687067032","0.32177549600601196,0.27006077766418457,-0.048986516892910004","0.3239574134349823,0.2224733829498291,-0.056724004447460175","0.2769794166088104,0.39772534370422363,-0.027241431176662445","0.27695661783218384,0.3211398720741272,-0.04187522083520889","0.2744670510292053,0.2742886543273926,-0.05191940441727638","0.2725078761577606,0.23218907415866852,-0.05834640562534332","0.24737270176410675,0.4140549302101135,-0.03287310525774956","0.23479469120502472,0.3505396842956543,-0.046925585716962814","0.22525103390216827,0.3107641935348511,-0.053950607776641846","0.21814174950122833,0.27159929275512695,-0.05816272646188736"
0.75,"0.27190086245536804,0.5935348868370056,3.2686085660316166e-07","0.3098963499069214,0.5700963735580444,-0.018020909279584885","0.3430901765823364,0.5325950980186462,-0.0290265753865242","0.3707960247993469,0.5052885413169861,-0.03948885202407837","0.39681804180145264,0.4920688271522522,-0.05006776750087738","0.31993791460990906,0.40856215357780457,-0.01988900825381279","0.33665502071380615,0.34633076190948486,-0.03443201258778572","0.34533339738845825,0.30519935488700867,-0.04636168107390404","0.35205498337745667,0.26591163873672485,-0.05542702600359917","0.2929099202156067,0.3916562795639038,-0.022601651027798653","0.30150294303894043,0.3094054162502289,-0.035024236887693405","0.30827468633651733,0.25851544737815857,-0.04501422122120857","0.3133942186832428,0.2137535959482193,-0.05267554521560669","0.266343355178833,0.3985079228878021,-0.027554361149668694","0.2625618278980255,0.3261072039604187,-0.04029697924852371","0.26364195346832275,0.2797067165374756,-0.04970846325159073","0.26556527614593506,0.2384127676486969,-0.056408703327178955","0.24060823023319244,0.4240574240684509,-0.03436672315001488","0.22441846132278442,0.36899492144584656,-0.047126688063144684","0.2140950858592987,0.3297058641910553,-0.05354933440685272","0.20657452940940857,0.290237694978714,-0.05764855444431305"
0.75,"0.28308796882629395,0.5937795639038086,3.5173863466297917e-07","0.32307377457618713,0.5537080764770508,-0.015729153528809547","0.3579021394252777,0.5043221116065979,-0.02750328928232193","0.3892204761505127,0.4757254719734192,-0.03993796929717064","0.41733020544052124,0.4537898004055023,-0.05292904004454613","0.3159220218658447,0.39630821347236633,-0.01680183596909046","0.3288099765777588,0.32705867290496826,-0.035321272909641266","0.3414384722709656,0.28784728050231934,-0.05052390694618225","0.35632818937301636,0.25297409296035767,-0.061394911259412766","0.2929055988788605,0.39230453968048096,-0.02216864377260208","0.29085463285446167,0.31203675270080566,-0.038254912942647934","0.2999383509159088,0.25982221961021423,-0.05149737372994423","0.31154608726501465,0.21505917608737946,-0.06139528378844261","0.27189144492149353,0.4104349613189697,-0.03019186481833458","0.26329997181892395,0.3425636291503906,-0.04619345813989639","0.27088963985443115,0.2977082133293152,-0.05697402358055115","0.28193724155426025,0.2569199502468109,-0.06432119756937027","0.25428324937820435,0.44567134976387024,-0.04005209356546402","0.23960188031196594,0.4000619053840637,-0.054911039769649506","0.23413501679897308,0.3613882064819336,-0.06247851625084877","0.23145723342895508,0.323125958442688,-0.06753874570131302"
0.75,"0.2976822257041931,0.5891273021697998,3.627647231496667e-07","0.32869675755500793,0.5391867756843567,-0.00412596482783556","0.35290825366973877,0.47704529762268066,-0.012974202632904053","0.37817639112472534,0.4422319531440735,-0.02442801557481289","0.401153564453125,0.4103495478630066,-0.036044783890247345","0.30963897705078125,0.3838287889957428,-0.004524725954979658","0.31703877449035645,0.31102633476257324,-0.02009540982544422","0.3320101797580719,0.26800537109375,-0.03360576555132866","0.34940406680107117,0.2369239181280136,-0.04295283555984497","0.29597869515419006,0.39019930362701416,-0.015326215885579586","0.28757593035697937,0.30082279443740845,-0.028651127591729164","0.30437010526657104,0.24859751760959625,-0.0397561639547348","0.3248938024044037,0.2152285873889923,-0.04798709228634834","0.2849293649196625,0.41388753056526184,-0.02811039797961712","0.2810381054878235,0.3302200436592102,-0.04226015508174896","0.2993044853210449,0.2877052426338196,-0.05051478371024132","0.3175390958786011,0.2593243718147278,-0.05635543167591095","0.28066474199295044,0.45128583908081055,-0.0416448749601841","0.2831670045852661,0.4043877422809601,-0.055735066533088684","0.2956523895263672,0.3762056529521942,-0.06131415069103241","0.3056074380874634,0.35348445177078247,-0.0649060308933258"
0.75,"0.291833758354187,0.5899934768676758,3.498607270557841e-07","0.32435494661331177,0.5350400805473328,0.0033923203591257334","0.337373822927475,0.46779143810272217,-0.002183352131396532","0.3576663136482239,0.4246160686016083,-0.010697338730096817","0.37930548191070557,0.39307183027267456,-0.01995835453271866","0.2939850986003876,0.38978174328804016,-0.01206289790570736","0.2998580038547516,0.29840683937072754,-0.02741742506623268","0.3164483308792114,0.24677249789237976,-0.03863067552447319","0.33331599831581116,0.21127428114414215,-0.04662584885954857","0.285635381937027,0.40295836329460144,-0.024189278483390808","0.2981686294078827,0.3077041208744049,-0.03986387699842453","0.3237948417663574,0.25948774814605713,-0.050963543355464935","0.3471722900867462,0.22893670201301575,-0.058803483843803406","0.2863304316997528,0.42937156558036804,-0.03610337898135185","0.3043600022792816,0.34106287360191345,-0.05279888957738876","0.3312469720840454,0.2953064739704132,-0.06408675014972687","0.3536358177661896,0.265127956867218,-0.07176516205072403","0.2948756217956543,0.4659495949745178,-0.047309212386608124","0.32171663641929626,0.41969966888427734,-0.06319867819547653","0.34344640374183655,0.3903685212135315,-0.07191429287195206","0.36109617352485657,0.3683874011039734,-0.07787416130304337"
0.75,"0.29330599308013916,0.5820279121398926,3.848733456379705e-07","0.2887197434902191,0.5185001492500305,0.008238207548856735","0.2901774048805237,0.440987765789032,0.004863027483224869","0.3031211197376251,0.39317986369132996,-0.0014068466844037175","0.321138471364975,0.36766761541366577,-0.008154576644301414","0.28376293182373047,0.39606422185897827,-0.015986349433660507","0.3036435842514038,0.29901543259620667,-0.030570542439818382","0.32123056054115295,0.24703438580036163,-0.038022737950086594","0.3361205756664276,0.2106093168258667,-0.04226921126246452","0.28869131207466125,0.4114484488964081,-0.02893569879233837","0.3017376661300659,0.299553781747818,-0.044507771730422974","0.32010936737060547,0.23839071393013,-0.052746959030628204","0.33680689334869385,0.19642899930477142,-0.05763974040746689","0.30213016271591187,0.43644294142723083,-0.04052497446537018","0.3253609836101532,0.34044018387794495,-0.05674077197909355","0.35103708505630493,0.2901226878166199,-0.06602136790752411","0.3708876073360443,0.25479933619499207,-0.07106555253267288","0.32239481806755066,0.46737754344940186,-0.05066302791237831","0.35796090960502625,0.41128212213516235,-0.06319896131753922","0.38001880049705505,0.37639862298965454,-0.06932040303945541","0.3972240686416626,0.34674233198165894,-0.0730351135134697"
0.75,"0.29520294070243835,0.5713706612586975,4.2189807913928234e-07","0.29625365138053894,0.5101885199546814,0.008555986918509007","0.30002912878990173,0.434366911649704,0.005004883278161287","0.31544429063796997,0.38574767112731934,-0.0017148376209661365","0.3344076871871948,0.35771113634109497,-0.008940471336245537","0.2902320921421051,0.3868810832500458,-0.016265124082565308","0.31154799461364746,0.289588987827301,-0.032857347279787064","0.3324006497859955,0.23775063455104828,-0.04221239686012268","0.3507045805454254,0.20329783856868744,-0.0473138764500618","0.29229435324668884,0.40180110931396484,-0.029498610645532608","0.3087866008281708,0.2897966504096985,-0.04612388089299202","0.33105039596557617,0.2305508553981781,-0.05503686144948006","0.3515501618385315,0.19339993596076965,-0.06019120290875435","0.3033246397972107,0.4264712333679199,-0.04143235832452774","0.3291531801223755,0.3310224711894989,-0.05706498771905899","0.3572272062301636,0.2834089994430542,-0.06529560685157776","0.37965643405914307,0.2517111301422119,-0.069715216755867","0.3217431604862213,0.4571060538291931,-0.05213962122797966","0.35839319229125977,0.40347015857696533,-0.0634831115603447","0.38161903619766235,0.37149062752723694,-0.06829993426799774","0.4002354145050049,0.34610801935195923,-0.07099731266498566"
0.75,"0.28957217931747437,0.5567479729652405,4.0232737319456646e-07","0.329879492521286,0.4974193274974823,0.004171836189925671","0.3456791043281555,0.42900583148002625,-0.00048621156020089984","0.36200517416000366,0.3836866319179535,-0.007890586741268635","0.3762769103050232,0.3490851819515228,-0.01627938635647297","0.30993160605430603,0.36081138253211975,-0.018281690776348114","0.32777878642082214,0.2722806930541992,-0.03717905282974243","0.35055211186408997,0.22407381236553192,-0.050072621554136276","0.37189483642578125,0.1931876689195633,-0.05833461135625839","0.3007681667804718,0.37579166889190674,-0.0313914529979229","0.3192889094352722,0.2755964398384094,-0.049586497247219086","0.3453432023525238,0.22356507182121277,-0.06201309338212013","0.36996105313301086,0.1901978999376297,-0.07057646661996841","0.301422119140625,0.4069213569164276,-0.04379329830408096","0.3295935094356537,0.3247438669204712,-0.06305166333913803","0.35962921380996704,0.2815192937850952,-0.07613208144903183","0.38571053743362427,0.253456711769104,-0.08460408449172974","0.31187891960144043,0.44856539368629456,-0.05521521344780922","0.34743109345436096,0.41083890199661255,-0.07348794490098953","0.37241092324256897,0.38413316011428833,-0.08351563662290573","0.3939610421657562,0.3640860915184021,-0.08997788280248642"
0.75,"0.3027646243572235,0.537399172782898,4.495770440371416e-07","0.34483712911605835,0.48995277285575867,-0.005197067279368639","0.37458616495132446,0.43333765864372253,-0.01812000386416912","0.40307608246803284,0.4057357609272003,-0.03356166556477547","0.4320131540298462,0.38859817385673523,-0.05118023231625557","0.33863475918769836,0.3366926312446594,-0.026408037170767784","0.35278138518333435,0.26155585050582886,-0.05189873278141022","0.3752937912940979,0.22374628484249115,-0.07087532430887222","0.39946985244750977,0.19774416089057922,-0.08366440236568451","0.3205568492412567,0.34821948409080505,-0.04018845409154892","0.3297382891178131,0.25369328260421753,-0.06329155713319778","0.3578706681728363,0.21450906991958618,-0.0806235522031784","0.3861035108566284,0.18910768628120422,-0.0929928869009018","0.30612874031066895,0.38116931915283203,-0.05445128679275513","0.31963399052619934,0.30452629923820496,-0.07876601070165634","0.3506213426589966,0.2777685821056366,-0.09323372691869736","0.37909722328186035,0.26057934761047363,-0.10227927565574646","0.29860010743141174,0.4292222261428833,-0.06869186460971832","0.3115510046482086,0.38506799936294556,-0.09050499647855759","0.3333694338798523,0.36765599250793457,-0.09976629167795181","0.3551454246044159,0.3568975627422333,-0.10548848658800125"
0.75,"0.2944141924381256,0.5183911323547363,4.7568906325068383e-07","0.3405725955963135,0.4961269199848175,-0.01806664653122425","0.38248154520988464,0.4687119424343109,-0.035266976803541183","0.41832998394966125,0.4589216113090515,-0.05234016850590706","0.45147860050201416,0.4574924111366272,-0.07062360644340515","0.3573644757270813,0.34490424394607544,-0.028928307816386223","0.3855786919593811,0.28262633085250854,-0.05278204381465912","0.4079204499721527,0.25966301560401917,-0.07095536589622498","0.4317096471786499,0.24741725623607635,-0.0825471580028534","0.3352063298225403,0.3383435904979706,-0.03425708785653114","0.34728169441223145,0.25164347887039185,-0.05347633361816406","0.3701973259449005,0.21862447261810303,-0.06777480989694595","0.3948223888874054,0.20377381145954132,-0.07756668329238892","0.31150001287460327,0.3567349314689636,-0.04145599529147148","0.31367528438568115,0.2833240330219269,-0.06090816855430603","0.3370397686958313,0.2622004747390747,-0.07168306410312653","0.36281251907348633,0.2532949447631836,-0.07781639695167542","0.28872230648994446,0.3924119770526886,-0.050056230276823044","0.2776375710964203,0.34463030099868774,-0.06688408553600311","0.2847139835357666,0.3253607749938965,-0.07279535382986069","0.2974635362625122,0.31408828496932983,-0.07562766224145889"
0.75,"0.2923097014427185,0.47471684217453003,4.4499330442704377e-07","0.33562684059143066,0.4794398248195648,-0.022745054215192795","0.37222206592559814,0.47938570380210876,-0.042292896658182144","0.4045690596103668,0.4963685870170593,-0.06110352650284767","0.4351314306259155,0.5170930624008179,-0.08079960942268372","0.36331483721733093,0.35843944549560547,-0.03829770162701607","0.38856908679008484,0.3148829936981201,-0.06348435580730438","0.40774694085121155,0.30372101068496704,-0.08088769018650055","0.42754581570625305,0.30826282501220703,-0.09142950177192688","0.33710435032844543,0.3366313576698303,-0.041088469326496124","0.34948500990867615,0.2632923126220703,-0.060760583728551865","0.36776748299598694,0.2378648817539215,-0.07273656129837036","0.38718274235725403,0.23610351979732513,-0.08128996938467026","0.3082653284072876,0.34117111563682556,-0.04615861177444458","0.3079359531402588,0.2782061696052551,-0.06461311876773834","0.31957751512527466,0.2564457356929779,-0.0760868638753891","0.33550167083740234,0.2512417733669281,-0.08368223905563354","0.27988457679748535,0.36591023206710815,-0.05305659770965576","0.26574188470840454,0.3265516757965088,-0.06854204088449478","0.25898393988609314,0.29864394664764404,-0.07609903812408447","0.25650298595428467,0.28001463413238525,-0.08108612149953842"
0.75,"0.2980678379535675,0.4253982901573181,3.5202225490138517e-07","0.3304365873336792,0.4495354890823364,-0.027419425547122955","0.3597383201122284,0.4694119989871979,-0.05133116990327835","0.3844779431819916,0.5075222849845886,-0.07418856024742126","0.4060133695602417,0.5415946841239929,-0.09880425035953522","0.3580092787742615,0.36214378476142883,-0.05492072552442551","0.38183027505874634,0.3205278515815735,-0.08596639335155487","0.395689457654953,0.32483071088790894,-0.1079036220908165","0.4035241901874542,0.3542444407939911,-0.12032774090766907","0.3328482210636139,0.33114901185035706,-0.055933866649866104","0.34771400690078735,0.2667556703090668,-0.07754933834075928","0.36014607548713684,0.24818789958953857,-0.09163001924753189","0.3670961856842041,0.2599324882030487,-0.10366110503673553","0.3036406636238098,0.3246614634990692,-0.058927252888679504","0.3043370246887207,0.26643919944763184,-0.07763172686100006","0.3058096170425415,0.2526850998401642,-0.09067154675722122","0.30513837933540344,0.26311570405960083,-0.10127706080675125","0.2738737463951111,0.33707746863365173,-0.06403878331184387","0.2592088580131531,0.29753175377845764,-0.0799013078212738","0.24709239602088928,0.2774793207645416,-0.08835900574922562","0.23582756519317627,0.27055874466896057,-0.09550900757312775"
0.75,"0.30440959334373474,0.37797242403030396,1.0108110615192345e-07","0.33164703845977783,0.4221875071525574,-0.030867185443639755","0.35958218574523926,0.4416342079639435,-0.05671088397502899","0.376092791557312,0.4960750341415405,-0.08048634976148605","0.38497641682624817,0.5443401336669922,-0.10588432103395462","0.34819844365119934,0.3672749698162079,-0.07204610109329224","0.3738059997558594,0.3415312170982361,-0.11026090383529663","0.37187033891677856,0.37726065516471863,-0.13309456408023834","0.35976943373680115,0.42386749386787415,-0.14406825602054596","0.3192044496536255,0.3308933675289154,-0.07250362634658813","0.3412761092185974,0.26355665922164917,-0.10495530068874359","0.3385973572731018,0.28450679779052734,-0.11929996311664581","0.3283364772796631,0.32302722334861755,-0.1278316229581833","0.29112711548805237,0.3127397298812866,-0.07431626319885254","0.2940317392349243,0.25471511483192444,-0.09947039186954498","0.2828052043914795,0.2692687213420868,-0.11088284105062485","0.2707661986351013,0.2925723195075989,-0.11803779751062393","0.2636930048465729,0.31106096506118774,-0.0780911073088646","0.24600821733474731,0.2779836058616638,-0.09491726011037827","0.22502288222312927,0.2736900746822357,-0.10191436856985092","0.20695875585079193,0.27738580107688904,-0.1083516925573349"
0.75,"0.3107122778892517,0.3350520431995392,-1.1538319455439705e-07","0.33439990878105164,0.3791768252849579,-0.03125124052166939","0.3546972870826721,0.42425230145454407,-0.06039437651634216","0.3648856282234192,0.48825955390930176,-0.08729851245880127","0.3739231824874878,0.5514861941337585,-0.11660217493772507","0.3536033034324646,0.3262265920639038,-0.07402047514915466","0.34642767906188965,0.37990885972976685,-0.1087476834654808","0.33676227927207947,0.4370615780353546,-0.13028694689273834","0.3247276246547699,0.4863179624080658,-0.1413869708776474","0.32261839509010315,0.28799566626548767,-0.07343331724405289","0.3039197027683258,0.31642866134643555,-0.10154423117637634","0.292683869600296,0.3583761751651764,-0.11586157232522964","0.2779895067214966,0.39730292558670044,-0.12747155129909515","0.2909034490585327,0.26752862334251404,-0.07356186956167221","0.2623610198497772,0.2816839814186096,-0.10037464648485184","0.24546173214912415,0.3145006000995636,-0.11538738012313843","0.22881770133972168,0.3475789725780487,-0.12549833953380585","0.26201847195625305,0.26196104288101196,-0.07543502002954483","0.22894662618637085,0.2654666602611542,-0.09281787276268005","0.20240356028079987,0.27643150091171265,-0.10086068511009216","0.17844189703464508,0.2862285077571869,-0.10878974199295044"
0.75,"0.3208999037742615,0.24503830075263977,-1.844863390942919e-07","0.34499478340148926,0.3192885220050812,-0.037816815078258514","0.3611411154270172,0.3980504870414734,-0.07466112822294235","0.365509957075119,0.47963786125183105,-0.10918392986059189","0.35955730080604553,0.5438842177391052,-0.14758385717868805","0.34172722697257996,0.314233660697937,-0.08696462213993073","0.32511675357818604,0.38736340403556824,-0.12893350422382355","0.3081561028957367,0.45044904947280884,-0.1593734174966812","0.2941037714481354,0.505304753780365,-0.1772766411304474","0.3055950105190277,0.2874576449394226,-0.08734464645385742","0.28578194975852966,0.3375118672847748,-0.12261074781417847","0.2689070701599121,0.3911452293395996,-0.14374347031116486","0.25539958477020264,0.44099855422973633,-0.16104421019554138","0.2732657492160797,0.2703467309474945,-0.08816569298505783","0.2460942566394806,0.3073976933956146,-0.120694600045681","0.22907206416130066,0.3506065607070923,-0.13799647986888885","0.2152775526046753,0.3945392072200775,-0.14991480112075806","0.24599580466747284,0.26349103450775146,-0.09136074781417847","0.21425017714500427,0.2827315032482147,-0.11342363804578781","0.1907767802476883,0.3062850832939148,-0.1221374049782753","0.17029941082000732,0.3305520713329315,-0.13101503252983093"
0.75,"0.3212776184082031,0.22239316999912262,2.1961857044061617e-07","0.34941068291664124,0.2962969243526459,-0.03063996508717537","0.35914018750190735,0.38805556297302246,-0.04894305393099785","0.35748380422592163,0.4719988703727722,-0.06078929826617241","0.35805344581604004,0.5448150634765625,-0.07217809557914734","0.324799120426178,0.32764872908592224,-0.06947601586580276","0.30622026324272156,0.418263703584671,-0.09274222701787949","0.2950983941555023,0.4873816668987274,-0.10205159336328506","0.2830561697483063,0.5482701063156128,-0.10762172192335129","0.2875092327594757,0.2965695559978485,-0.06312377005815506","0.2609737515449524,0.3713061511516571,-0.08590732514858246","0.24434436857700348,0.43790656328201294,-0.09320682287216187","0.23127558827400208,0.4939947724342346,-0.09968236088752747","0.25745829939842224,0.2770610451698303,-0.05689826235175133","0.22066330909729004,0.3346903324127197,-0.08145815134048462","0.1999218463897705,0.39114511013031006,-0.08918164670467377","0.184978187084198,0.4433784782886505,-0.0931214988231659","0.2382645606994629,0.268190860748291,-0.051716625690460205","0.19325408339500427,0.30114439129829407,-0.0722961351275444","0.16652196645736694,0.32919472455978394,-0.08108669519424438","0.1456013172864914,0.3576323986053467,-0.08680283278226852"
0.75,"0.3200618624687195,0.22492364048957825,2.6876946890297404e-07","0.34820976853370667,0.3057157099246979,-0.03148496523499489","0.3511287569999695,0.40209174156188965,-0.048845089972019196","0.3418677747249603,0.48838359117507935,-0.05871199443936348","0.334758460521698,0.5587616562843323,-0.06727547198534012","0.3132551908493042,0.335527241230011,-0.06879005581140518","0.286510169506073,0.434813916683197,-0.08928194642066956","0.26884448528289795,0.5036022067070007,-0.0960197001695633","0.2521802484989166,0.5595692992210388,-0.09944047033786774","0.2746998071670532,0.30161193013191223,-0.059944964945316315","0.23915743827819824,0.3783997595310211,-0.0786057785153389","0.21841031312942505,0.445938378572464,-0.08262242376804352","0.20303812623023987,0.49979329109191895,-0.08686954528093338","0.24451449513435364,0.28368592262268066,-0.05134192481637001","0.20229846239089966,0.3379586338996887,-0.07073817402124405","0.18031105399131775,0.3936607837677002,-0.07636265456676483","0.16509778797626495,0.44128143787384033,-0.07949860394001007","0.22563406825065613,0.2780979573726654,-0.04413088783621788","0.1794494390487671,0.3007757365703583,-0.06147276237607002","0.15224649012088776,0.3261290490627289,-0.06972460448741913","0.13054771721363068,0.35171136260032654,-0.07504184544086456"
0.75,"0.32361361384391785,0.23197472095489502,2.244812549179187e-07","0.34515178203582764,0.32440510392189026,-0.031100725755095482","0.3369632959365845,0.4217322766780853,-0.047048818320035934","0.3155476748943329,0.4994105100631714,-0.05617735534906387","0.2959084212779999,0.5602641105651855,-0.06406719982624054","0.29541411995887756,0.3375260829925537,-0.05940058082342148","0.25958001613616943,0.4128434360027313,-0.07644947618246078","0.23603898286819458,0.4681614339351654,-0.08240771293640137","0.21467295289039612,0.5155779719352722,-0.08622288703918457","0.26190197467803955,0.28943154215812683,-0.05171230435371399","0.2169632762670517,0.33950915932655334,-0.0670136958360672","0.1900520920753479,0.3924322724342346,-0.0707077756524086","0.16987678408622742,0.43755826354026794,-0.07515514642000198","0.23689506947994232,0.25939255952835083,-0.04484526813030243","0.18563303351402283,0.2929014265537262,-0.0629199668765068","0.15556937456130981,0.336696594953537,-0.06878899782896042","0.13201190531253815,0.3783230781555176,-0.07237834483385086","0.22181768715381622,0.24398203194141388,-0.039409089833498","0.1716422438621521,0.25166571140289307,-0.055896032601594925","0.14057455956935883,0.2687883973121643,-0.06332524120807648","0.11401547491550446,0.28828713297843933,-0.06835775822401047"
0.75,"0.33620381355285645,0.24937699735164642,3.288890297881153e-07","0.34012892842292786,0.3434372544288635,-0.03566986322402954","0.31573203206062317,0.4327424466609955,-0.05409826710820198","0.2822979688644409,0.4990999698638916,-0.0643492043018341","0.25291207432746887,0.5473677515983582,-0.07389815151691437","0.28559044003486633,0.3272031247615814,-0.07094507664442062","0.2357628047466278,0.3845874071121216,-0.09269434213638306","0.20028486847877502,0.4295644760131836,-0.10182110965251923","0.16951705515384674,0.46495965123176575,-0.10745895653963089","0.259994238615036,0.26536256074905396,-0.06125473603606224","0.19924642145633698,0.29527947306632996,-0.08033056557178497","0.15761002898216248,0.3340921700000763,-0.08674652874469757","0.12660838663578033,0.36581066250801086,-0.09290440380573273","0.2417202889919281,0.22725453972816467,-0.05203752592206001","0.18337933719158173,0.23912861943244934,-0.07150066643953323","0.1448720395565033,0.26814982295036316,-0.07881052792072296","0.11585794389247894,0.2958123981952667,-0.08349820971488953","0.232773095369339,0.2097536325454712,-0.044534970074892044","0.18464331328868866,0.19194188714027405,-0.06184810400009155","0.1532617062330246,0.19282367825508118,-0.07008137553930283","0.12778985500335693,0.19745229184627533,-0.07573367655277252"
0.75,"0.3444034159183502,0.2755322754383087,3.318266692531324e-07","0.33155277371406555,0.37365853786468506,-0.04409698769450188","0.2952819764614105,0.4457159638404846,-0.06655920296907425","0.2511323094367981,0.4974048137664795,-0.07904712855815887","0.21550141274929047,0.538820207118988,-0.09030143171548843","0.282558798789978,0.3193414807319641,-0.08327197283506393","0.217441588640213,0.35648754239082336,-0.11004620790481567","0.17295554280281067,0.38991573452949524,-0.12122903764247894","0.13485237956047058,0.4141024649143219,-0.12758304178714752","0.2680051028728485,0.24896055459976196,-0.07010132074356079","0.2018914371728897,0.24843645095825195,-0.09709203988313675","0.15249003469944,0.27465635538101196,-0.10644471645355225","0.11552630364894867,0.2984035909175873,-0.1132582426071167","0.2542027235031128,0.20701435208320618,-0.05782852694392204","0.19332559406757355,0.19073916971683502,-0.08440259099006653","0.15072065591812134,0.21083541214466095,-0.0941169336438179","0.11777734756469727,0.23128917813301086,-0.09849811345338821","0.24390298128128052,0.18895785510540009,-0.04782766476273537","0.1978980451822281,0.15054884552955627,-0.07116953283548355","0.16500304639339447,0.14106930792331696,-0.08281517028808594","0.13634778559207916,0.13809411227703094,-0.08940592408180237"
0.75,"0.34887295961380005,0.3101288676261902,2.881893692574522e-07","0.324260413646698,0.40040260553359985,-0.044007766991853714","0.2790413796901703,0.4603204131126404,-0.06886233389377594","0.22814397513866425,0.4967939555644989,-0.08359780162572861","0.18682408332824707,0.5310936570167542,-0.09705755114555359","0.28209832310676575,0.3329159617424011,-0.09099627286195755","0.21370157599449158,0.3485306203365326,-0.12108362466096878","0.16367456316947937,0.369272917509079,-0.1342659741640091","0.12034999579191208,0.381113201379776,-0.14245817065238953","0.27502188086509705,0.259316086769104,-0.07873988896608353","0.20877192914485931,0.2439887821674347,-0.11079282313585281","0.1529647409915924,0.25587552785873413,-0.1232539638876915","0.10948777198791504,0.26532071828842163,-0.13229086995124817","0.26554450392723083,0.21258769929409027,-0.06666380167007446","0.20868155360221863,0.17671982944011688,-0.09793734550476074","0.16200724244117737,0.1801992952823639,-0.11120274662971497","0.12551438808441162,0.18667122721672058,-0.11755494028329849","0.25617244839668274,0.18991875648498535,-0.056411586701869965","0.21498161554336548,0.1345188021659851,-0.08440157026052475","0.18412190675735474,0.11115920543670654,-0.09959255158901215","0.15610827505588531,0.09514179825782776,-0.10837329179048538"
0.75,"0.34788718819618225,0.3448353409767151,2.73113442972317e-07","0.3174867630004883,0.4304675757884979,-0.04639637470245361","0.2689937651157379,0.4780070185661316,-0.07287196069955826","0.21538203954696655,0.5028426647186279,-0.08875556290149689","0.1725195050239563,0.5290151834487915,-0.10331078618764877","0.2821390926837921,0.3468236029148102,-0.09343668073415756","0.21094146370887756,0.35156726837158203,-0.12486310303211212","0.15996268391609192,0.361974835395813,-0.13950112462043762","0.11620986461639404,0.36353322863578796,-0.14869652688503265","0.278096079826355,0.2731653153896332,-0.07960851490497589","0.21255823969841003,0.24642065167427063,-0.11366108059883118","0.1557110846042633,0.2482200264930725,-0.12754803895950317","0.11169947683811188,0.24968698620796204,-0.1375393569469452","0.27073225378990173,0.22496575117111206,-0.06602455675601959","0.2155546247959137,0.17922718822956085,-0.09821275621652603","0.1695440411567688,0.17459449172019958,-0.11178211867809296","0.13416852056980133,0.17510360479354858,-0.11829960346221924","0.26233401894569397,0.20186156034469604,-0.054469797760248184","0.22545072436332703,0.13717375695705414,-0.08253315091133118","0.19791695475578308,0.10593627393245697,-0.09777512401342392","0.1724378764629364,0.08357788622379303,-0.10669708997011185"
0.75,"0.34714576601982117,0.3799535930156708,2.4515722429896414e-07","0.3103051483631134,0.4592951536178589,-0.04657498002052307","0.257113516330719,0.49337923526763916,-0.07299593836069107","0.20283982157707214,0.5061279535293579,-0.0885392427444458","0.16071352362632751,0.5201953053474426,-0.10299327224493027","0.2849530577659607,0.3730901777744293,-0.0982212945818901","0.21128329634666443,0.3600284159183502,-0.1288546919822693","0.16017264127731323,0.35607826709747314,-0.14182643592357635","0.11781489104032516,0.346937358379364,-0.1496223658323288","0.2895142436027527,0.29870209097862244,-0.0844058096408844","0.22541594505310059,0.25695711374282837,-0.11728239804506302","0.16954176127910614,0.24292102456092834,-0.12911900877952576","0.12727829813957214,0.23303186893463135,-0.13753236830234528","0.28711795806884766,0.24841582775115967,-0.07060962170362473","0.23493652045726776,0.18919475376605988,-0.10204305499792099","0.18785563111305237,0.17195653915405273,-0.11517374217510223","0.15178734064102173,0.16277538239955902,-0.12147540599107742","0.28043147921562195,0.22335326671600342,-0.05869898945093155","0.24776270985603333,0.14973078668117523,-0.08608486503362656","0.22313827276229858,0.11124683916568756,-0.10037703812122345","0.2017349898815155,0.0822279155254364,-0.10865795612335205"
