gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
1.0,"0.40439000725746155,0.9244323372840881,2.969100592054019e-07","0.4079780876636505,0.8159180283546448,-0.023018810898065567","0.374103844165802,0.7241395115852356,-0.03193284943699837","0.33526086807250977,0.6716499924659729,-0.03926244005560875","0.3157446086406708,0.6132581233978271,-0.04654659330844879","0.29686588048934937,0.7170215845108032,-0.019157428294420242","0.24038925766944885,0.6670718193054199,-0.036274224519729614","0.20373710989952087,0.6455757021903992,-0.049844689667224884","0.1719018667936325,0.6323453783988953,-0.05946364253759384","0.27560335397720337,0.7722262740135193,-0.02003689482808113","0.2114662230014801,0.7164419889450073,-0.035365402698516846","0.1712908297777176,0.6872212290763855,-0.04834974557161331","0.1383684277534485,0.6667960286140442,-0.05746808275580406","0.26692867279052734,0.8327615857124329,-0.02399667352437973","0.2056332230567932,0.7832828164100647,-0.0390017032623291","0.16871525347232819,0.7507980465888977,-0.04951164871454239","0.1372842788696289,0.7236900925636292,-0.05650712177157402","0.2669034004211426,0.9016492962837219,-0.030211837962269783","0.2174801528453827,0.8612241744995117,-0.04458216577768326","0.18818649649620056,0.8330190777778625,-0.05151086300611496","0.16133786737918854,0.804876446723938,-0.05568142607808113"
1.0,"0.39342623949050903,0.9275525808334351,2.93780601623439e-07","0.3973401188850403,0.8209546208381653,-0.022238867357373238","0.3633957505226135,0.7279599905014038,-0.029871739447116852","0.3250342011451721,0.6755501627922058,-0.03595130518078804","0.30604857206344604,0.6216829419136047,-0.04198354482650757","0.28596484661102295,0.7229857444763184,-0.01771988905966282","0.23047015070915222,0.6737251877784729,-0.03391740843653679","0.1936742514371872,0.6534315943717957,-0.04718808829784393","0.1614418476819992,0.641922116279602,-0.056721918284893036","0.26429516077041626,0.7777554988861084,-0.018527939915657043","0.2011108696460724,0.72151780128479,-0.033051371574401855","0.16050274670124054,0.692553699016571,-0.04591832309961319","0.12737785279750824,0.6725960373878479,-0.05502232909202576","0.25520920753479004,0.8380809426307678,-0.022305728867650032","0.19408831000328064,0.7874335646629333,-0.03651919215917587","0.15689627826213837,0.7551240921020508,-0.047110602259635925","0.12541766464710236,0.7289531826972961,-0.054297205060720444","0.2550467252731323,0.9071378707885742,-0.02830265648663044","0.20604565739631653,0.865203320980072,-0.04231918603181839","0.17634108662605286,0.837165892124176,-0.04930664598941803","0.14908680319786072,0.8095282912254333,-0.05357348918914795"
1.0,"0.38379189372062683,0.9271016120910645,2.9189365591264504e-07","0.38706493377685547,0.8213648200035095,-0.021462222561240196","0.3528052866458893,0.7306925058364868,-0.029065435752272606","0.31458568572998047,0.6805425882339478,-0.035152923315763474","0.2956104576587677,0.6277992129325867,-0.04123774915933609","0.2748717963695526,0.7257609963417053,-0.018442006781697273","0.21897780895233154,0.6781187057495117,-0.034516628831624985","0.18221455812454224,0.6580257415771484,-0.0474417507648468","0.1505669206380844,0.6464895009994507,-0.05667352303862572","0.25327321887016296,0.7809489369392395,-0.019510500133037567","0.18923404812812805,0.7266117334365845,-0.03381677716970444","0.14901767671108246,0.6978180408477783,-0.04605906456708908","0.11713027954101562,0.6779694557189941,-0.05469466745853424","0.24442404508590698,0.8412879109382629,-0.02342057414352894","0.18268558382987976,0.7926293015480042,-0.03731757029891014","0.14563986659049988,0.7600774765014648,-0.04770693928003311","0.11504675447940826,0.7333744168281555,-0.05481955409049988","0.2446156144142151,0.9099376797676086,-0.0294478926807642","0.1953239142894745,0.8703332543373108,-0.0432140938937664","0.16558779776096344,0.842724621295929,-0.050212692469358444","0.13864955306053162,0.8151219487190247,-0.05451557785272598"
1.0,"0.37379300594329834,0.9308233261108398,2.908679448410112e-07","0.3771856725215912,0.8249866962432861,-0.021254202350974083","0.3432353436946869,0.7346911430358887,-0.028464091941714287","0.30542874336242676,0.6840161085128784,-0.03406737744808197","0.28474360704421997,0.6329309940338135,-0.039382725954055786","0.26370877027511597,0.7296031713485718,-0.017389515414834023","0.20735085010528564,0.6817409992218018,-0.03269028291106224","0.1701490730047226,0.662401556968689,-0.04523080214858055","0.13822723925113678,0.652108907699585,-0.054102201014757156","0.24184373021125793,0.7839314341545105,-0.017911281436681747","0.17836183309555054,0.7293992042541504,-0.03090267814695835","0.13827639818191528,0.7015042901039124,-0.042376577854156494","0.10680419206619263,0.6832079887390137,-0.050552576780319214","0.23264794051647186,0.843686044216156,-0.021272407844662666","0.17154119908809662,0.7962049245834351,-0.03351986035704613","0.13518032431602478,0.7647676467895508,-0.043072715401649475","0.10562349855899811,0.7400495409965515,-0.04977255314588547","0.2325986623764038,0.9119182825088501,-0.02684866264462471","0.1836628019809723,0.8740183115005493,-0.03917578607797623","0.15389937162399292,0.8479272723197937,-0.045456353574991226","0.12728828191757202,0.8224790692329407,-0.049254413694143295"
1.0,"0.364425927400589,0.9308211803436279,2.807966836826381e-07","0.36714380979537964,0.8233219981193542,-0.020688926801085472","0.33207935094833374,0.7351558804512024,-0.027446065098047256","0.2933084964752197,0.6877073645591736,-0.03272714838385582","0.27289730310440063,0.6357995867729187,-0.03769217059016228","0.2523338496685028,0.7321417331695557,-0.015297950245440006","0.19658909738063812,0.6840976476669312,-0.030026908963918686","0.15988105535507202,0.6651800870895386,-0.04231172427535057","0.1281183362007141,0.6557148694992065,-0.050962015986442566","0.23076893389225006,0.7867004871368408,-0.015792174264788628","0.1679886281490326,0.7324376702308655,-0.02805674448609352","0.1285872906446457,0.7053062915802002,-0.038980115205049515","0.09747719764709473,0.6878659129142761,-0.046724118292331696","0.22187212109565735,0.8460701107978821,-0.01922866702079773","0.1610800176858902,0.7976640462875366,-0.03089642897248268","0.12426705658435822,0.7674877643585205,-0.039802130311727524","0.09433770179748535,0.7445968389511108,-0.04596439003944397","0.22212404012680054,0.912982702255249,-0.024872390553355217","0.17240947484970093,0.8742232918739319,-0.03654757887125015","0.14208689332008362,0.848697304725647,-0.04211544990539551","0.1150008887052536,0.8245155811309814,-0.04533156752586365"
1.0,"0.35387086868286133,0.9334655404090881,3.019792700342805e-07","0.3572360873222351,0.8265968561172485,-0.023205993697047234","0.3229953348636627,0.7373074293136597,-0.030776815488934517","0.2842164635658264,0.6866558790206909,-0.03628113865852356","0.2619611322879791,0.6339887976646423,-0.041198793798685074","0.24276487529277802,0.7337539792060852,-0.0169228445738554","0.18780609965324402,0.6838582754135132,-0.031592778861522675","0.15090598165988922,0.6637899279594421,-0.04378228262066841","0.11921320855617523,0.6535637974739075,-0.05248306319117546","0.22067445516586304,0.7877117395401001,-0.015943124890327454","0.1583748757839203,0.732983410358429,-0.028264330700039864","0.11932061612606049,0.7055888175964355,-0.03911689668893814","0.08894108235836029,0.6875986456871033,-0.046798549592494965","0.21121613681316376,0.8467457294464111,-0.018117686733603477","0.15080437064170837,0.7985590696334839,-0.029828839004039764","0.11390632390975952,0.7686415314674377,-0.038886670023202896","0.08409012854099274,0.7451627850532532,-0.04523647204041481","0.21107947826385498,0.9126754403114319,-0.02271844819188118","0.16269248723983765,0.8736039400100708,-0.034466709941625595","0.13295915722846985,0.8484431505203247,-0.040282994508743286","0.10617980360984802,0.8240587711334229,-0.04371926188468933"
1.0,"0.34351015090942383,0.9345948100090027,3.021330599040084e-07","0.34660249948501587,0.8282093405723572,-0.023513885214924812","0.31268545985221863,0.7385623455047607,-0.03151283785700798","0.27243614196777344,0.6886811256408691,-0.03739284723997116","0.25002923607826233,0.6336764097213745,-0.04255346581339836","0.23221909999847412,0.7334950566291809,-0.015658430755138397","0.17700046300888062,0.684432864189148,-0.03008122928440571","0.14080069959163666,0.6651495695114136,-0.04230596870183945","0.10981835424900055,0.6551021933555603,-0.050987809896469116","0.21004173159599304,0.7881698608398438,-0.014507015235722065","0.1487046182155609,0.7333934307098389,-0.026413332670927048","0.11070142686367035,0.7063350677490234,-0.03707464039325714","0.0810670256614685,0.6883905529975891,-0.04458246007561684","0.20040692389011383,0.8479110598564148,-0.016680218279361725","0.14054149389266968,0.7983071208000183,-0.028188997879624367","0.10429275035858154,0.7677324414253235,-0.03683308884501457","0.07496005296707153,0.7433769702911377,-0.04284029081463814","0.1999865621328354,0.9149490594863892,-0.021323295310139656","0.15140020847320557,0.8743284344673157,-0.032805122435092926","0.12232569605112076,0.8486850261688232,-0.03811628744006157","0.09604784846305847,0.8238597512245178,-0.04111136868596077"
1.0,"0.3340638279914856,0.9334121346473694,2.992809697843768e-07","0.3368978500366211,0.826709508895874,-0.021975893527269363","0.30073314905166626,0.7405053377151489,-0.02901603654026985","0.2610349953174591,0.6895413398742676,-0.0343092679977417","0.2395208328962326,0.6336386799812317,-0.039106179028749466","0.22189760208129883,0.735300600528717,-0.014592664316296577","0.16770333051681519,0.6843841671943665,-0.028996294364333153","0.13174301385879517,0.6637558937072754,-0.04119793698191643","0.1009649783372879,0.6536423563957214,-0.04991487041115761","0.19987483322620392,0.7889373302459717,-0.014029167592525482","0.13863328099250793,0.7335483431816101,-0.026174960657954216","0.10076919198036194,0.7058785557746887,-0.037020422518253326","0.07093195617198944,0.68798828125,-0.0446975901722908","0.1902942657470703,0.8480408191680908,-0.01665451191365719","0.13036666810512543,0.7981175184249878,-0.028497066348791122","0.09357041120529175,0.7678200006484985,-0.03768222779035568","0.06350094079971313,0.7440892457962036,-0.0440552793443203","0.18967609107494354,0.9141486287117004,-0.02156987227499485","0.1411999762058258,0.8731319904327393,-0.033463090658187866","0.11143860220909119,0.846572995185852,-0.03943770006299019","0.08438192307949066,0.8208824992179871,-0.04296441376209259"
1.0,"0.32420986890792847,0.9329456090927124,3.005787618803879e-07","0.32675981521606445,0.8270512819290161,-0.021867232397198677","0.29112958908081055,0.7396525740623474,-0.028755376115441322","0.25313901901245117,0.6878659129142761,-0.03384163975715637","0.23052358627319336,0.634101152420044,-0.038415081799030304","0.21143683791160583,0.7330789566040039,-0.014611700549721718","0.15717318654060364,0.6829783320426941,-0.028932683169841766","0.12068301439285278,0.6624982953071594,-0.04111122712492943","0.08970066905021667,0.6523212194442749,-0.0498204231262207","0.18987631797790527,0.7866686582565308,-0.014093274250626564","0.12894529104232788,0.7318587303161621,-0.02597043290734291","0.09098805487155914,0.704050600528717,-0.03657654672861099","0.06120651960372925,0.6857702732086182,-0.04418262466788292","0.18045377731323242,0.8458340167999268,-0.016804596409201622","0.1215290054678917,0.7962968945503235,-0.02832581102848053","0.08511748909950256,0.7646477222442627,-0.03731561079621315","0.05532380938529968,0.7387217283248901,-0.04369194805622101","0.17965275049209595,0.9120643138885498,-0.021845074370503426","0.13224440813064575,0.871662437915802,-0.03339569643139839","0.10301458090543747,0.8437862396240234,-0.03922901302576065","0.07650834321975708,0.8157536387443542,-0.04280555248260498"
1.0,"0.31319692730903625,0.9334733486175537,3.255383376199461e-07","0.3162844777107239,0.8279832005500793,-0.023644186556339264","0.2825486660003662,0.7398403882980347,-0.031800203025341034","0.24497196078300476,0.6871098279953003,-0.03791797533631325","0.2224462330341339,0.6326985955238342,-0.0433574840426445","0.20222756266593933,0.7310086488723755,-0.015858571976423264","0.14881877601146698,0.6787700057029724,-0.030918724834918976","0.11263376474380493,0.6571946144104004,-0.043624527752399445","0.08167877793312073,0.6461401581764221,-0.052700646221637726","0.17975057661533356,0.783332347869873,-0.014914127998054028","0.11964116245508194,0.7254848480224609,-0.027627931907773018","0.08172270655632019,0.6966635584831238,-0.03870583698153496","0.05172654986381531,0.677767276763916,-0.04650818556547165","0.16950753331184387,0.8423382639884949,-0.017378972843289375","0.1111094206571579,0.7903411984443665,-0.02979958988726139","0.07508808374404907,0.7576907873153687,-0.03910975530743599","0.045494839549064636,0.7307444214820862,-0.04556545987725258","0.16811133921146393,0.9088133573532104,-0.02229771763086319","0.12169758975505829,0.8676038980484009,-0.03439551591873169","0.09332924336194992,0.8400877714157104,-0.04026376083493233","0.0676669180393219,0.812659502029419,-0.04378421977162361"
1.0,"0.3032230734825134,0.934500515460968,3.298891897429712e-07","0.30780500173568726,0.827392041683197,-0.0254902932792902","0.2739980220794678,0.7363949418067932,-0.0342264324426651","0.23585711419582367,0.6821553111076355,-0.040551479905843735","0.21362288296222687,0.6254969835281372,-0.04633282870054245","0.19431881606578827,0.7256170511245728,-0.01808002218604088","0.14149168133735657,0.6722607612609863,-0.03400561213493347","0.10460928827524185,0.649472713470459,-0.04743359610438347","0.07292187213897705,0.6366874575614929,-0.057311203330755234","0.17165587842464447,0.7790066003799438,-0.016599440947175026","0.11137655377388,0.7206096649169922,-0.03074703738093376","0.07305830717086792,0.6905298829078674,-0.043208375573158264","0.042609989643096924,0.6694545745849609,-0.052142880856990814","0.16113999485969543,0.8390705585479736,-0.018592840060591698","0.1024567112326622,0.7850335240364075,-0.03262324258685112","0.06630265712738037,0.7510792016983032,-0.04345018416643143","0.03636658191680908,0.7223964333534241,-0.05104205384850502","0.15947037935256958,0.9064930081367493,-0.023079996928572655","0.11391270160675049,0.8644722104072571,-0.03682120889425278","0.08602594584226608,0.8346315026283264,-0.04422096535563469","0.06067332625389099,0.8039025068283081,-0.04897454380989075"
1.0,"0.29196101427078247,0.9336323738098145,3.378940789389162e-07","0.29935479164123535,0.8275265693664551,-0.024901175871491432","0.2660699784755707,0.7334670424461365,-0.03293989598751068","0.22888538241386414,0.6755655407905579,-0.03854205459356308","0.20770680904388428,0.6190091371536255,-0.04369015991687775","0.1861681193113327,0.7205788493156433,-0.01859239861369133","0.13392433524131775,0.6639111638069153,-0.03449017554521561","0.09759252518415451,0.6377979516983032,-0.047756366431713104","0.06686343252658844,0.6226452589035034,-0.05735541880130768","0.16224294900894165,0.772874653339386,-0.017139723524451256","0.10235840082168579,0.7107716798782349,-0.03093835711479187","0.06404519081115723,0.6777048110961914,-0.04302874580025673","0.03378675878047943,0.6550155878067017,-0.05165586993098259","0.1508123278617859,0.8321712613105774,-0.019028911367058754","0.09278123825788498,0.7755935192108154,-0.03255876526236534","0.05748376250267029,0.7386654615402222,-0.04301707446575165","0.02841663360595703,0.7074539065361023,-0.050348564982414246","0.1482086479663849,0.8995380401611328,-0.023382684215903282","0.10306049883365631,0.8561817407608032,-0.03665947914123535","0.07580627501010895,0.8245049715042114,-0.04376307502388954","0.0512697696685791,0.7917169332504272,-0.04829668626189232"
1.0,"0.28277724981307983,0.9341185688972473,3.5041429669036006e-07","0.2911909222602844,0.8289201855659485,-0.024268919602036476","0.25985977053642273,0.7318422794342041,-0.03241894394159317","0.22461366653442383,0.6704186797142029,-0.03831467777490616","0.20506514608860016,0.6127087473869324,-0.043891869485378265","0.17972972989082336,0.7115303874015808,-0.018343359231948853","0.12875139713287354,0.6515492796897888,-0.03429141268134117","0.09274005889892578,0.6213449239730835,-0.047684527933597565","0.06139639765024185,0.6016945242881775,-0.057527169585227966","0.15503953397274017,0.7629833817481995,-0.01772627979516983","0.09557420760393143,0.6953503489494324,-0.03199028968811035","0.05743354558944702,0.6567553281784058,-0.04443427547812462","0.026492953300476074,0.6288518905639648,-0.05330933630466461","0.1428002119064331,0.8221592903137207,-0.02035677805542946","0.08608481287956238,0.7598795890808105,-0.03452419862151146","0.05079755187034607,0.718094527721405,-0.045578207820653915","0.021462097764015198,0.6830230355262756,-0.05315634608268738","0.13933920860290527,0.8904356956481934,-0.025351226329803467","0.09463290125131607,0.8415719866752625,-0.039359383285045624","0.06733494251966476,0.8067709803581238,-0.04674316942691803","0.04301859438419342,0.7721593976020813,-0.0513150729238987"
1.0,"0.27404481172561646,0.9333168864250183,3.806823656304914e-07","0.28477850556373596,0.8279415965080261,-0.02565705217421055","0.2549874186515808,0.727189302444458,-0.0342964269220829","0.22050437331199646,0.6630275845527649,-0.04043200612068176","0.20252592861652374,0.6039504408836365,-0.04609674587845802","0.17483101785182953,0.7006769776344299,-0.020370176061987877","0.12397408485412598,0.6349906921386719,-0.0369105190038681","0.08765555918216705,0.5996333360671997,-0.05047144740819931","0.05573531240224838,0.5746431350708008,-0.06040547043085098","0.14842964708805084,0.7516636252403259,-0.019386380910873413","0.08856653422117233,0.6774420142173767,-0.0342133529484272","0.05050298571586609,0.6336121559143066,-0.04673817381262779","0.019575700163841248,0.6005351543426514,-0.05551579222083092","0.1348842978477478,0.8106793761253357,-0.02164127677679062","0.0783006101846695,0.742917537689209,-0.0361800417304039","0.04403741657733917,0.696989893913269,-0.04697785526514053","0.01577843725681305,0.6584380865097046,-0.054191868752241135","0.13047486543655396,0.8789578080177307,-0.02643226459622383","0.08616983890533447,0.8253986239433289,-0.04056693986058235","0.05933041125535965,0.7876262664794922,-0.04768865555524826","0.035484105348587036,0.750377893447876,-0.051929865032434464"
1.0,"0.2653747498989105,0.934899091720581,3.7471792779797397e-07","0.27817821502685547,0.8280661702156067,-0.024580856785178185","0.2520522475242615,0.7225378155708313,-0.03264029696583748","0.21950259804725647,0.6541939973831177,-0.03853026032447815","0.20272156596183777,0.593866229057312,-0.04381120204925537","0.1735161542892456,0.6892530918121338,-0.017454374581575394","0.12411478906869888,0.6171428561210632,-0.03302213177084923","0.08916724473237991,0.5784459710121155,-0.04611024633049965","0.05781085789203644,0.5502114295959473,-0.05584985762834549","0.14521950483322144,0.7371135354042053,-0.017110848799347878","0.08690943568944931,0.6546807289123535,-0.031050166115164757","0.04986901581287384,0.6067575216293335,-0.043544504791498184","0.01953795552253723,0.5705735683441162,-0.052564363926649094","0.12920883297920227,0.7943781614303589,-0.02006329782307148","0.07418204843997955,0.7191266417503357,-0.033987995237112045","0.04126502573490143,0.6702485680580139,-0.04504139721393585","0.014132604002952576,0.6300399303436279,-0.05260693281888962","0.12176153063774109,0.8626322150230408,-0.025486888363957405","0.07842694967985153,0.8034254312515259,-0.039177875965833664","0.0516415610909462,0.763321042060852,-0.04631922394037247","0.02757914364337921,0.7242268919944763,-0.0507575161755085"
1.0,"0.2550598084926605,0.9382966756820679,3.6688473414869804e-07","0.27228981256484985,0.8312846422195435,-0.024564459919929504","0.2504847049713135,0.7201420664787292,-0.032654792070388794","0.21949738264083862,0.6471586227416992,-0.03875349462032318","0.2053147256374359,0.5836392045021057,-0.04446832090616226","0.1755947470664978,0.6775128841400146,-0.018127117305994034","0.1282145380973816,0.596882164478302,-0.03466210514307022","0.0937148928642273,0.5526543259620667,-0.04840433597564697","0.06283361464738846,0.5198853611946106,-0.058684442192316055","0.14523671567440033,0.7217883467674255,-0.018167709931731224","0.08915212005376816,0.6298303604125977,-0.0336138978600502","0.05261123925447464,0.5764907598495483,-0.047626882791519165","0.022660091519355774,0.5356824994087219,-0.057676441967487335","0.12652893364429474,0.7766845226287842,-0.021441370248794556","0.07328075170516968,0.6936702132225037,-0.03686630353331566","0.04033441096544266,0.6400172710418701,-0.04952390491962433","0.013237357139587402,0.5953647494316101,-0.05818689614534378","0.1159074604511261,0.8438981175422668,-0.027076056227087975","0.07511398196220398,0.7796899080276489,-0.042106520384550095","0.048867128789424896,0.7368130683898926,-0.050472911447286606","0.024967610836029053,0.6950913667678833,-0.0558389313519001"
1.0,"0.24694189429283142,0.9371079802513123,3.772404966184695e-07","0.267092764377594,0.8299921154975891,-0.027101369574666023","0.2502349019050598,0.7163282036781311,-0.03714962676167488","0.22231684625148773,0.6406493186950684,-0.04497777670621872","0.20931114256381989,0.5756552219390869,-0.052462637424468994","0.17742009460926056,0.6647446751594543,-0.022853700444102287","0.13238385319709778,0.5792561769485474,-0.04223919287323952","0.09792369604110718,0.5301076173782349,-0.0578325130045414","0.06683091074228287,0.4926011264324188,-0.06917865574359894","0.14491117000579834,0.7072201371192932,-0.022685686126351357","0.0912725105881691,0.6094386577606201,-0.04045380651950836","0.05496583878993988,0.5505411624908447,-0.055818360298871994","0.025207892060279846,0.5049312114715576,-0.06673275679349899","0.12434753030538559,0.7617772221565247,-0.025873899459838867","0.07362198829650879,0.6738543510437012,-0.042962148785591125","0.04200722277164459,0.6145409345626831,-0.056392401456832886","0.016164466738700867,0.5645745992660522,-0.065476194024086","0.11207440495491028,0.829113781452179,-0.03168211877346039","0.07327627390623093,0.7613255381584167,-0.04809553176164627","0.048144713044166565,0.7143794298171997,-0.057276345789432526","0.025671422481536865,0.6694577932357788,-0.0631166622042656"
1.0,"0.2392837107181549,0.9354954957962036,3.66252578487547e-07","0.2633066177368164,0.8292844891548157,-0.0268948283046484","0.25062158703804016,0.7133341431617737,-0.036922886967659","0.2256336510181427,0.63316410779953,-0.04489031806588173","0.21628610789775848,0.5638357996940613,-0.05277440324425697","0.17969712615013123,0.6573548316955566,-0.0227447971701622","0.13882800936698914,0.5669420957565308,-0.04245883226394653","0.10743071883916855,0.5136272311210632,-0.05821830406785011","0.0790124163031578,0.47086507081985474,-0.06975609809160233","0.14638935029506683,0.6954929828643799,-0.022931113839149475","0.0966757982969284,0.5914937853813171,-0.04137735441327095","0.06291134655475616,0.5277501344680786,-0.05731947347521782","0.034793704748153687,0.4760023355484009,-0.06872359663248062","0.12455965578556061,0.7470604777336121,-0.02651522494852543","0.07769178599119186,0.654104471206665,-0.04465333744883537","0.048157379031181335,0.5906064510345459,-0.05899198353290558","0.023885652422904968,0.5360173583030701,-0.06866106390953064","0.11030970513820648,0.8124669790267944,-0.03263869881629944","0.07382135093212128,0.7408903241157532,-0.049970123916864395","0.05086135119199753,0.690933346748352,-0.05991964414715767","0.030256152153015137,0.6423153281211853,-0.06642196327447891"
1.0,"0.2335258424282074,0.9328916072845459,3.755580451070273e-07","0.2611021399497986,0.8316131234169006,-0.02955680713057518","0.2540321350097656,0.7145070433616638,-0.04132871702313423","0.2323637306690216,0.6312767267227173,-0.05055006593465805","0.22479164600372314,0.5597549676895142,-0.0596720352768898","0.18603931367397308,0.6476343274116516,-0.026566360145807266","0.14874063432216644,0.5516054630279541,-0.04779726639389992","0.11925267428159714,0.4942629039287567,-0.06462504714727402","0.0920390710234642,0.4477393329143524,-0.07682663947343826","0.15139997005462646,0.6819761991500854,-0.026011863723397255","0.1058611124753952,0.5718011260032654,-0.04593285545706749","0.073649562895298,0.5053597688674927,-0.06298280507326126","0.04637297987937927,0.45198166370391846,-0.07513462007045746","0.1272384524345398,0.7310604453086853,-0.02896546572446823","0.08436311036348343,0.6311620473861694,-0.048468027263879776","0.05606551468372345,0.5649802684783936,-0.063723124563694","0.032546013593673706,0.5092511177062988,-0.07385014742612839","0.10984223335981369,0.795051097869873,-0.03460348770022392","0.07655169814825058,0.7158418297767639,-0.05300804600119591","0.05514778941869736,0.6625877618789673,-0.06354238837957382","0.0359564870595932,0.6116380095481873,-0.07034561783075333"
1.0,"0.22905275225639343,0.9291162490844727,3.667342696189735e-07","0.2600499987602234,0.8287578821182251,-0.02967732585966587","0.2578880786895752,0.711544930934906,-0.04188178479671478","0.2393384575843811,0.6279622912406921,-0.05161387473344803","0.23361822962760925,0.5550798177719116,-0.06130678951740265","0.19292984902858734,0.6371831893920898,-0.02727065421640873","0.1589983105659485,0.538047194480896,-0.04919237270951271","0.13152505457401276,0.47884297370910645,-0.06648050993680954","0.10585243999958038,0.4303889870643616,-0.07904071360826492","0.15648998320102692,0.6681356430053711,-0.0270216166973114","0.11542798578739166,0.5539408922195435,-0.04758062586188316","0.08634629100561142,0.48443078994750977,-0.06523672491312027","0.061785854399204254,0.4275527000427246,-0.07792383432388306","0.13029825687408447,0.7154964804649353,-0.03031991794705391","0.09126394987106323,0.6113415956497192,-0.05055534467101097","0.0656655877828598,0.542392373085022,-0.06646491587162018","0.044586196541786194,0.483662873506546,-0.0771263912320137","0.11066848039627075,0.7782226800918579,-0.03625759109854698","0.08013533800840378,0.6959863901138306,-0.05549311637878418","0.06070682406425476,0.6406386494636536,-0.06674540787935257","0.04319275915622711,0.5874841213226318,-0.0741015151143074"
1.0,"0.22475792467594147,0.9242016077041626,3.614257195749815e-07","0.2599988877773285,0.8287045955657959,-0.02980891428887844","0.26146596670150757,0.7070626616477966,-0.04182114079594612","0.24641937017440796,0.6172292828559875,-0.05114416405558586","0.24701464176177979,0.5408307909965515,-0.060590676963329315","0.20120790600776672,0.6290809512138367,-0.028479063883423805","0.1708430051803589,0.52632737159729,-0.05002104490995407","0.145743265748024,0.46407005190849304,-0.06684306263923645","0.12205139547586441,0.4127495288848877,-0.07917993515729904","0.16330166161060333,0.655853271484375,-0.027983929961919785","0.12636153399944305,0.536363422870636,-0.04820562154054642","0.10002145916223526,0.46287035942077637,-0.06560071557760239","0.07755837589502335,0.4028877317905426,-0.07820677012205124","0.13499760627746582,0.7004654407501221,-0.030918680131435394","0.09954681992530823,0.5917785167694092,-0.05099348723888397","0.07725001126527786,0.5198721885681152,-0.06692540645599365","0.05905257165431976,0.4590085446834564,-0.0776548832654953","0.11269205808639526,0.7610716223716736,-0.03644507750868797","0.08474860340356827,0.6743803024291992,-0.05546721816062927","0.0678037703037262,0.6169739961624146,-0.06669797748327255","0.05310121923685074,0.5619692206382751,-0.07416711747646332"
1.0,"0.21970140933990479,0.919733464717865,3.591395056901092e-07","0.2587977647781372,0.8310023546218872,-0.031293731182813644","0.2656594514846802,0.7115678787231445,-0.044364046305418015","0.2541358470916748,0.6201130747795105,-0.05444223806262016","0.2572769522666931,0.5447385907173157,-0.06462568044662476","0.2099727988243103,0.622694730758667,-0.031311117112636566","0.18454796075820923,0.5162014365196228,-0.05412200093269348","0.1623816192150116,0.449858158826828,-0.07179009169340134","0.14109057188034058,0.39436104893684387,-0.08462145179510117","0.17057867348194122,0.6444246172904968,-0.0302992332726717","0.13839074969291687,0.5219513177871704,-0.05151085928082466","0.11452953517436981,0.44645437598228455,-0.06916965544223785","0.09375039488077164,0.3835862874984741,-0.08191068470478058","0.14021342992782593,0.6849719285964966,-0.032730910927057266","0.10940749198198318,0.5733991265296936,-0.05334119871258736","0.0902530625462532,0.4994540214538574,-0.0689016804099083","0.07449882477521896,0.43605127930641174,-0.07934020459651947","0.11557216197252274,0.7424060106277466,-0.03791934624314308","0.09157370030879974,0.6529992818832397,-0.05704187974333763","0.07730769366025925,0.5938513278961182,-0.06793618202209473","0.06483704596757889,0.5370431542396545,-0.07514464855194092"
1.0,"0.21536532044410706,0.9140589237213135,3.663207337467611e-07","0.2575749456882477,0.830844521522522,-0.030457522720098495","0.27034685015678406,0.7148427367210388,-0.04355036839842796","0.2643861770629883,0.6211254596710205,-0.05369960516691208","0.27318108081817627,0.544527530670166,-0.06387535482645035","0.2192814201116562,0.6162868738174438,-0.030020955950021744","0.19933754205703735,0.5070796012878418,-0.05260082334280014","0.18110883235931396,0.4380943477153778,-0.0700213834643364","0.16264671087265015,0.3796958327293396,-0.08255841583013535","0.17909115552902222,0.6324688792228699,-0.029399150982499123","0.1525735855102539,0.5062050223350525,-0.050119444727897644","0.1328836977481842,0.4278150200843811,-0.06692308187484741","0.11541451513767242,0.3625675141811371,-0.07890104502439499","0.147036612033844,0.669009268283844,-0.032231807708740234","0.1213863343000412,0.5546104311943054,-0.0524221695959568","0.10626664757728577,0.4790797829627991,-0.06667142361402512","0.09409541636705399,0.41389188170433044,-0.07598315179347992","0.11959509551525116,0.7232769727706909,-0.03780469298362732","0.09919310361146927,0.6310642957687378,-0.056422825902700424","0.08771064877510071,0.5707936882972717,-0.06612956523895264","0.07797756791114807,0.512537956237793,-0.07222725450992584"
