gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.75,"0.5172312259674072,0.3357025682926178,1.2190288600777421e-07","0.5328982472419739,0.3229608833789825,-0.016402244567871","0.5433958768844604,0.298605352640152,-0.0244644079357385","0.5425041317939758,0.2697834372520447,-0.0308756623417139","0.5372095704078674,0.2453028708696365,-0.0367559604346752","0.5565826892852783,0.2294030636548996,-0.0133407358080148","0.5661813616752625,0.187744528055191,-0.022052239626646","0.5678180456161499,0.1600292026996612,-0.0299718379974365","0.567312479019165,0.1360440552234649,-0.0357473082840442","0.5436346530914307,0.2172756642103195,-0.0112875243648886","0.5526201128959656,0.1690921485424041,-0.0180789176374673","0.5549639463424683,0.1369097679853439,-0.0250127241015434","0.5554981827735901,0.1090704947710037,-0.0302801895886659","0.5288928151130676,0.217316135764122,-0.0111103458330035","0.5321453809738159,0.1731533408164978,-0.0176571663469076","0.5329950451850891,0.1440355479717254,-0.0237922277301549","0.5336261987686157,0.1190339997410774,-0.028331208974123","0.5123535394668579,0.2270393371582031,-0.0125906560570001","0.5077878832817078,0.1947435587644577,-0.0190954618155956","0.5049533843994141,0.1709726154804229,-0.0231746584177017","0.5031757354736328,0.1489528566598892,-0.0260102450847625"
0.75,"0.5158681273460388,0.3384407758712768,1.3722888070333286e-07","0.5352684259414673,0.3228711485862732,-0.0120599865913391","0.5484058260917664,0.2972072064876556,-0.0176798794418573","0.5557910203933716,0.2712873518466949,-0.0226097572594881","0.563025951385498,0.2542550563812256,-0.0271656271070241","0.5566900372505188,0.2379976660013198,-0.0080770058557391","0.5684120655059814,0.1992402225732803,-0.0155825447291135","0.5726854205131531,0.1734771728515625,-0.0222838036715984","0.5756464004516602,0.1506825685501098,-0.0272861495614051","0.5431458950042725,0.2248416543006897,-0.0078230602666735","0.553721010684967,0.1776784807443618,-0.013839729130268","0.5575855374336243,0.147057294845581,-0.0196227431297302","0.5603464841842651,0.1206257864832878,-0.0238709133118391","0.5279921889305115,0.2234157025814056,-0.0092927552759647","0.532284140586853,0.1792273819446563,-0.0154499225318431","0.5347461104393005,0.1523025631904602,-0.0205846931785345","0.5376002192497253,0.1294705271720886,-0.0242386180907487","0.5111154913902283,0.2314141690731048,-0.012085641734302","0.5071645379066467,0.1983422040939331,-0.0182111226022243","0.5059551000595093,0.1757755279541015,-0.0214501786977052","0.5066460967063904,0.1543248891830444,-0.0235212706029415"
0.75,"0.5158883333206177,0.342354953289032,1.1980263536770508e-07","0.5383093357086182,0.3287014961242676,-0.0055417381227016","0.5550598502159119,0.2978455126285553,-0.0078428583219647","0.5671733617782593,0.2775092422962188,-0.0106452601030468","0.5769731998443604,0.2773225605487823,-0.0138616813346743","0.5578505396842957,0.2441809773445129,-0.0043749664910137","0.5717338919639587,0.209353506565094,-0.0102713499218225","0.5785055160522461,0.187120258808136,-0.0157802999019622","0.5843226909637451,0.1676447689533233,-0.0202126540243625","0.5437660217285156,0.2310719937086105,-0.007100430317223","0.5539030432701111,0.1861840039491653,-0.0119173387065529","0.5598497986793518,0.1593896746635437,-0.0170019511133432","0.5651243925094604,0.1354753226041793,-0.0211425404995679","0.5289129614830017,0.2296144515275955,-0.0108073530718684","0.5343084931373596,0.1883156597614288,-0.0158889573067426","0.5397042632102966,0.1643663942813873,-0.020681457594037","0.5456207990646362,0.1432929188013076,-0.0244940724223852","0.5121554136276245,0.2370983511209488,-0.0152344601228833","0.5092839002609253,0.2031970471143722,-0.0200980845838785","0.5098412036895752,0.1818978637456894,-0.0225510336458683","0.5125656723976135,0.161335676908493,-0.0245836731046438"
0.75,"0.5160610675811768,0.3501270115375519,1.6028181448746184e-07","0.5380275249481201,0.339543730020523,-0.0076434961520135","0.5575452446937561,0.318038135766983,-0.0128357289358973","0.5742061138153076,0.3027687072753906,-0.0183843541890382","0.5894858241081238,0.3016060590744018,-0.0242120642215013","0.5568035244941711,0.2547033131122589,-0.0074309557676315","0.5731560587882996,0.2233539223670959,-0.0165754929184913","0.5840325951576233,0.2047159373760223,-0.0244533196091651","0.5942971706390381,0.1907253861427307,-0.0298733338713645","0.5448946356773376,0.2416446954011917,-0.0102269910275936","0.5559953451156616,0.1980564445257187,-0.0176492407917976","0.5656611919403076,0.1738646924495697,-0.0239265244454145","0.5751053690910339,0.1553812623023986,-0.0284764524549245","0.5312826633453369,0.2397191375494003,-0.0143270250409841","0.5381408333778381,0.1979604959487915,-0.0218543652445077","0.5463176369667053,0.1747196614742279,-0.0272026825696229","0.5553514957427979,0.1574254631996154,-0.0307941865175962","0.515906035900116,0.247454896569252,-0.0192724093794822","0.5125969052314758,0.2126489877700805,-0.0258859079331159","0.5144501328468323,0.1913772076368332,-0.0287419278174638","0.5184862613677979,0.1742382943630218,-0.0305185373872518"
0.75,"0.5137373208999634,0.356725662946701,1.697362961294857e-07","0.5370631814002991,0.3501609563827514,-0.0070112100802361","0.558824360370636,0.3369302749633789,-0.0131488721817731","0.577459990978241,0.3299836218357086,-0.0199006367474794","0.5937927961349487,0.3280335366725921,-0.0267272759228944","0.5548638105392456,0.2671809196472168,-0.0061423536390066","0.5740145444869995,0.2387623190879821,-0.0164041072130203","0.5878545641899109,0.2253192961215973,-0.0250845067203044","0.600750207901001,0.2169229984283447,-0.0305540468543767","0.5454051494598389,0.2533101439476013,-0.0092331301420927","0.5581613183021545,0.2102003097534179,-0.0174640454351902","0.570910632610321,0.1908209472894668,-0.0239275842905044","0.5834093689918518,0.1793991029262542,-0.0282755270600318","0.5341987013816833,0.2495644986629486,-0.0137062184512615","0.5427570343017578,0.2072698324918747,-0.0213912967592477","0.5558704733848572,0.1903561949729919,-0.0255170259624719","0.5697391033172607,0.1812106668949127,-0.027894202619791","0.5216843485832214,0.2548479437828064,-0.019070066511631","0.5220649242401123,0.2189870029687881,-0.0249366592615842","0.5290215611457825,0.1984497755765915,-0.0265378002077341","0.5384206771850586,0.1844620406627655,-0.0272576659917831"
0.75,"0.5127270221710205,0.3638133108615875,1.8004193691467665e-07","0.5364285111427307,0.360930860042572,-0.0045797144994139","0.5581029653549194,0.3519770801067352,-0.0099972132593393","0.5772079825401306,0.3515535295009613,-0.0167199205607175","0.593923032283783,0.3510378003120422,-0.023528242483735","0.5539246201515198,0.2784262597560882,-0.0024928241036832","0.5729878544807434,0.2541393935680389,-0.0117330914363265","0.5884089469909668,0.2442299425601959,-0.019822297617793","0.6018069982528687,0.240651473402977,-0.0247396528720855","0.5467303991317749,0.2646157741546631,-0.0067039309069514","0.5574846267700195,0.2202714532613754,-0.0144379753619432","0.5733966827392578,0.2051409482955932,-0.0202424433082342","0.5875148773193359,0.2023943960666656,-0.023810351267457","0.5375844836235046,0.2615093290805816,-0.0122804036363959","0.5430052280426025,0.2155163586139679,-0.0197082310914993","0.5584038496017456,0.2047671824693679,-0.0235043819993734","0.5733749270439148,0.2065194845199585,-0.0251830760389566","0.5282604694366455,0.2667876183986664,-0.0186090804636478","0.5300675630569458,0.229978859424591,-0.0248511899262666","0.5414568781852722,0.2165949344635009,-0.0264978781342506","0.5539740324020386,0.2146511524915695,-0.0267712045460939"
0.75,"0.5112790465354919,0.3715866804122925,1.450378164236099e-07","0.5360891222953796,0.3728124797344208,0.0019667169544845","0.556939959526062,0.3677468001842499,-0.000180146889761","0.5746086835861206,0.3704640567302704,-0.0049730301834642","0.5906341075897217,0.3731774985790252,-0.0100877620279788","0.5535929203033447,0.2923836708068847,0.0073518888093531","0.5728247165679932,0.2738578021526336,0.0020588391926139","0.5872762799263,0.266305148601532,-0.0040683955885469","0.6003026366233826,0.2635255753993988,-0.0083033023402094","0.5482381582260132,0.2793322801589966,3.535880387062207e-05","0.5607302188873291,0.2380543500185012,-0.0041513452306389","0.5765997767448425,0.2232817113399505,-0.0087374197319149","0.5909935235977173,0.2205906212329864,-0.0121854618191719","0.5405599474906921,0.2756454050540924,-0.0084918737411499","0.549592912197113,0.2325993180274963,-0.0135156065225601","0.5658592581748962,0.221209704875946,-0.0169770792126655","0.5811590552330017,0.2210924923419952,-0.019120380282402","0.5331082344055176,0.279739111661911,-0.0173167530447244","0.5397635698318481,0.2452760487794876,-0.0220797508955001","0.5519967079162598,0.2315042614936828,-0.0234091449528932","0.564534068107605,0.2277800291776657,-0.0240238420665264"
0.75,"0.5097761154174805,0.3816757202148437,1.343824607147326e-07","0.5350266695022583,0.3849700093269348,0.0038584626745432","0.5550650358200073,0.383253812789917,0.0033399888779968","0.572273313999176,0.3876452147960663,-0.0002575795806478","0.588032603263855,0.3905639052391052,-0.0041869771666824","0.553505003452301,0.309451550245285,0.0124800009652972","0.571491003036499,0.292667418718338,0.0090663442388176","0.5855679512023926,0.2862376868724823,0.0037991355638951","0.5985169410705566,0.2841479778289795,-3.7580372008960694e-05","0.549018919467926,0.2959391474723816,0.0045055788941681","0.5623142719268799,0.256128191947937,0.0020661074668169","0.5779356956481934,0.2419375926256179,-0.0021914006210863","0.5919569134712219,0.2393726110458374,-0.0055810324847698","0.5424398183822632,0.2911422252655029,-0.0047769555822014","0.5523104071617126,0.250638484954834,-0.0087064327672123","0.5683310031890869,0.2398094236850738,-0.0121966339647769","0.5831547379493713,0.2397772371768951,-0.0144587680697441","0.5361388921737671,0.2936312556266784,-0.0143197402358055","0.544191837310791,0.2597672045230865,-0.0185115113854408","0.5568765997886658,0.2476073503494262,-0.0198394730687141","0.5696136355400085,0.2454636394977569,-0.0205267518758773"
0.75,"0.5104586482048035,0.3898718059062958,1.2784741443283565e-07","0.5346428155899048,0.3957030475139618,0.0050317915156483","0.5532550811767578,0.396148681640625,0.0054583074524998","0.5700238943099976,0.4018259346485138,0.0025235856883227","0.5855860710144043,0.4063705205917358,-0.0006249333382584","0.5542050004005432,0.3223592638969421,0.0175541806966066","0.5709105730056763,0.3067371547222137,0.0161733049899339","0.5834349393844604,0.3028773665428161,0.0118775265291333","0.5952306389808655,0.3022811114788055,0.0083990599960088","0.5506953001022339,0.3092763721942901,0.0093845771625638","0.5656804442405701,0.2739053070545196,0.0091883642598986","0.5802171230316162,0.2599489390850067,0.0056483834050595","0.592887282371521,0.2557860016822815,0.002384839579463","0.5451498627662659,0.3030704259872436,-0.0002940094273071","0.5575832724571228,0.2673235535621643,-0.0020734067074954","0.5728213787078857,0.2548087835311889,-0.0047993883490562","0.5866457223892212,0.2510356605052948,-0.0070283734239637","0.5393885970115662,0.3035653233528137,-0.0103232841938734","0.5492423176765442,0.2726159691810608,-0.0125629371032118","0.5612128973007202,0.2590920031070709,-0.0131015349179506","0.5734109282493591,0.2534258365631103,-0.0136789064854383"
0.75,"0.5107786059379578,0.397331565618515,1.1641285624364173e-07","0.5336693525314331,0.4064200222492218,0.0029891084413975","0.5523213744163513,0.4083093404769897,0.0036271561402827","0.568352997303009,0.4148679077625274,0.0015481518348678","0.5827785730361938,0.4208619892597198,-0.0006821589777246","0.5542576313018799,0.3345816433429718,0.0157683119177818","0.5706510543823242,0.3209208250045776,0.0142081547528505","0.582298219203949,0.3167349100112915,0.009800087660551","0.5934101939201355,0.3151785731315613,0.0062972209416329","0.5513163805007935,0.3209623098373413,0.0091403406113386","0.5664359331130981,0.2882333695888519,0.0089136259630322","0.5802584886550903,0.2742714881896972,0.0054086442105472","0.592754602432251,0.2687030434608459,0.0022618572693318","0.5460333824157715,0.314162403345108,0.0008888507145456","0.5590455532073975,0.2806258499622345,-0.0010692240903154","0.5734863877296448,0.2668737471103668,-0.0039820452220737","0.5870493650436401,0.2610997557640075,-0.006167315877974","0.5400559902191162,0.3137766122817993,-0.0078239664435386","0.5503241419792175,0.2849587798118591,-0.0100509310141205","0.5613861083984375,0.2700144648551941,-0.01058538723737","0.5725876092910767,0.2620328664779663,-0.0110718570649623"
0.75,"0.510582685470581,0.4006099700927734,1.227051171781568e-07","0.5327869653701782,0.4115884006023407,0.0035954809281975","0.5508546829223633,0.4146054685115814,0.0048533910885453","0.5664604306221008,0.4222023487091064,0.003235348733142","0.5808167457580566,0.42826709151268,0.0014508930034935","0.5534110069274902,0.3415834307670593,0.0182287357747554","0.569341778755188,0.3305597901344299,0.018079238012433","0.5806249380111694,0.3278439342975616,0.0145538412034511","0.5912948846817017,0.3274655938148498,0.0115958983078598","0.5508947968482971,0.3281373679637909,0.0116870906203985","0.5648053884506226,0.2992741465568542,0.0129196066409349","0.5780365467071533,0.2872954607009887,0.0101793073117733","0.590268611907959,0.2825857102870941,0.0074816858395934","0.5462623238563538,0.3208774328231811,0.0034601299557834","0.5590102672576904,0.2899270057678222,0.0025970297865569","0.5731340646743774,0.27799192070961,0.0004373412230052","0.5861927270889282,0.2733505070209503,-0.0012175597948953","0.5408353805541992,0.3193919956684112,-0.0052561573684215","0.551586925983429,0.2910734713077545,-0.0064448062330484","0.5630363821983337,0.27704918384552,-0.0063497456721961","0.5744490027427673,0.2697618305683136,-0.0063701490871608"
0.75,"0.5115448832511902,0.4053047299385071,1.4037297546565244e-07","0.532923698425293,0.4162661433219909,0.0056119859218597","0.5498226881027222,0.41973677277565,0.0078221829608082","0.5650463104248047,0.4278173744678497,0.0067372974008321","0.5789973139762878,0.4325816929340362,0.0055157397873699","0.5510439872741699,0.347356766462326,0.0221991892904043","0.5663348436355591,0.3370928764343261,0.0240249317139387","0.5774731040000916,0.334408700466156,0.0216732211410999","0.5873896479606628,0.3338261246681213,0.0194488707929849","0.5492463111877441,0.3342183828353882,0.0148115195333957","0.5631993412971497,0.3059626221656799,0.0178651437163352","0.5768418312072754,0.2943393290042877,0.0159800872206687","0.5883781909942627,0.2907124161720276,0.0137390987947583","0.5453149080276489,0.3267495036125183,0.0057385489344596","0.5580206513404846,0.2959655523300171,0.0063257128931581","0.5723645091056824,0.2852928936481476,0.0045878230594098","0.584585428237915,0.2823617458343506,0.0030417903326451","0.5410007238388062,0.3249899446964264,-0.0037155421450734","0.552872896194458,0.2971624135971069,-0.0038881406653672","0.5649672150611877,0.2839105725288391,-0.0035464498214423","0.5763089656829834,0.277502954006195,-0.0035610795021057"
0.75,"0.510202944278717,0.4069063365459442,1.4315827456812258e-07","0.5303822159767151,0.4190490543842315,0.0054354765452444","0.5469591617584229,0.4236386716365814,0.0071247238665819","0.5622362494468689,0.4322075247764587,0.0055781444534659","0.5761870741844177,0.4378219246864319,0.0039909360930323","0.5485895872116089,0.3536458313465118,0.0209033004939556","0.563105046749115,0.3432716429233551,0.0223202109336853","0.5742989778518677,0.3409466445446014,0.0197839681059122","0.5844041705131531,0.3402385413646698,0.0175145324319601","0.5474347472190857,0.3401758372783661,0.0136842485517263","0.561137855052948,0.311877578496933,0.0165284853428602","0.5748879313468933,0.3006678223609924,0.0149574102833867","0.5862564444541931,0.2972807288169861,0.013077444396913","0.5442730784416199,0.3326489627361297,0.0048933513462543","0.5564430356025696,0.3018407523632049,0.0057022767141461","0.5707216262817383,0.2916606366634369,0.0045555247925221","0.5827081799507141,0.2885287404060364,0.0034922463819384","0.5412067174911499,0.3313894271850586,-0.0043094456195831","0.5535344481468201,0.30450439453125,-0.003986241761595","0.5658057332038879,0.2924119234085083,-0.003092783736065","0.577104389667511,0.286182552576065,-0.0026471358723938"
0.75,"0.5106368064880371,0.4088214933872223,1.487110807829595e-07","0.5303667783737183,0.4206447303295135,0.0057475548237562","0.5464953184127808,0.4268384575843811,0.0074064270593225","0.5611200332641602,0.4367928504943847,0.005725098773837","0.5746357440948486,0.4417093992233276,0.0040615336038172","0.5473163723945618,0.3558706045150757,0.0217721592634916","0.5614829659461975,0.3463404178619385,0.023325515910983","0.5724658966064453,0.3453022837638855,0.0206803027540445","0.5820905566215515,0.3461517691612243,0.0183605719357728","0.5461838245391846,0.3424113988876343,0.0144488932564854","0.5596688985824585,0.3150161802768707,0.0173383653163909","0.5733145475387573,0.3039881587028503,0.0153254130855202","0.5844212174415588,0.3012621700763702,0.0130586922168731","0.5433459281921387,0.3348936736583709,0.005550053436309","0.5553303360939026,0.3046970963478088,0.0064800842665135","0.5692360997200012,0.2947854995727539,0.004795157816261","0.5808069705963135,0.2925381660461426,0.0032546899747103","0.5410242676734924,0.3339581489562988,-0.0037222884129732","0.5534409284591675,0.3084514141082763,-0.0032053883187472","0.5652249455451965,0.2966351211071014,-0.0025351280346512","0.5760343074798584,0.2909771203994751,-0.0023668906651437"
0.75,"0.5097845792770386,0.4091231822967529,1.6158291771262157e-07","0.5292372703552246,0.4223529696464538,0.0080814259126782","0.5455669164657593,0.4281820654869079,0.0110600683838129","0.5600742101669312,0.4386636614799499,0.0102490121498703","0.5736144781112671,0.444411039352417,0.009357139468193","0.5453149080276489,0.3575368821620941,0.025171386078","0.5600824952125549,0.3484456837177276,0.0284866839647293","0.5714836120605469,0.3484439849853515,0.0269719902426004","0.5812252163887024,0.3500800728797912,0.0253544896841049","0.5445947051048279,0.3437118828296661,0.0171478427946567","0.5588847398757935,0.3165900707244873,0.0217465218156576","0.5732956528663635,0.3066987991333008,0.0206047482788562","0.5845444798469543,0.3065963387489319,0.0189645364880561","0.5423133969306946,0.3362783193588257,0.0077187730930745","0.5547437071800232,0.3059906959533691,0.010569417849183","0.5694440007209778,0.2964935600757599,0.0098666893318295","0.581415593624115,0.2950893342494964,0.0088066775351762","0.5409472584724426,0.3358277380466461,-0.0019671428017318","0.5539782643318176,0.3094059824943542,8.118897676467896e-05","0.566533625125885,0.29823037981987,0.0015401002019643","0.5777237415313721,0.2936981320381164,0.0022034705616533"
0.75,"0.5112836956977844,0.4118423461914062,1.643368534587353e-07","0.5305290818214417,0.4243131875991821,0.0069371904246509","0.5464226007461548,0.4305145144462585,0.0091390758752822","0.5610225200653076,0.4401642978191376,0.0077983699738979","0.5748245716094971,0.4457013309001922,0.0064284317195415","0.5458769798278809,0.3590866923332214,0.0234068818390369","0.5601098537445068,0.349518209695816,0.0257363729178905","0.5715489387512207,0.3493326604366302,0.0235416460782289","0.5814893245697021,0.3512682318687439,0.0215337388217449","0.5451410412788391,0.3456568121910095,0.0158227812498807","0.5592951774597168,0.3182937502861023,0.0195586457848548","0.5736837387084961,0.3082680106163025,0.018049044534564","0.5849974751472473,0.3083159327507019,0.0161952003836631","0.5426632761955261,0.3383916616439819,0.0067547573707997","0.5551766157150269,0.3072942793369293,0.0087597034871578","0.5696747303009033,0.29701629281044,0.0076661580242216","0.5817071199417114,0.2952399849891662,0.0064377654343843","0.5409919619560242,0.3380059599876404,-0.0026081132236868","0.5541555881500244,0.3120756447315216,-0.0012129762908443","0.5665616393089294,0.3008257150650024,-8.472335321130231e-05","0.5777344703674316,0.2962725162506103,0.0004020509077236"
0.75,"0.5138091444969177,0.4133809208869934,1.463482135477534e-07","0.5335250496864319,0.4244284629821777,0.0051375292241573","0.5500888824462891,0.4298543632030487,0.0066355019807815","0.564972996711731,0.4394741356372833,0.005029241554439","0.5784421563148499,0.4447654485702514,0.0034038634039461","0.5494782328605652,0.3594319224357605,0.0204734951257705","0.5625283122062683,0.3501759469509125,0.0215019173920154","0.573212206363678,0.3496565222740173,0.0185842495411634","0.582551896572113,0.351431131362915,0.0162446871399879","0.5482471585273743,0.3462283611297607,0.0136681888252496","0.5613756775856018,0.3195198178291321,0.0161634441465139","0.5745323896408081,0.3096064329147339,0.0141416145488619","0.5853236317634583,0.3088563084602356,0.0120496172457933","0.5451712608337402,0.3386444449424743,0.005304196383804","0.5570288300514221,0.3082054257392883,0.0059490692801773","0.5705413818359375,0.2977406978607178,0.0043085268698632","0.5821455121040344,0.2955568730831146,0.0029578243847936","0.5425436496734619,0.3372518420219421,-0.0034233264159411","0.5549662113189697,0.3106563091278076,-0.0029477160423994","0.5665499567985535,0.2975640892982483,-0.0021655189339071","0.5773520469665527,0.2910171151161194,-0.0018369473982602"
0.75,"0.5162880420684814,0.4151093661785126,1.5006884268586873e-07","0.536727786064148,0.4260851740837097,0.0042794402688741","0.5537340641021729,0.4303866922855377,0.0057587851770222","0.5688878893852234,0.4378950893878937,0.0043621542863547","0.5826072096824646,0.4408372640609741,0.0029725865460932","0.5520967245101929,0.3598179519176483,0.019852602854371","0.5660823583602905,0.3505986034870147,0.0210161469876766","0.5770290493965149,0.3489634394645691,0.0183163490146398","0.5868712067604065,0.3494873642921448,0.0161188188940286","0.5505269765853882,0.3459553718566894,0.0134454378858208","0.5633811950683594,0.3188559114933014,0.0160965286195278","0.5761370658874512,0.3081211447715759,0.0141095360741019","0.5871400833129883,0.3059641420841217,0.0120640769600868","0.5471572279930115,0.3379737734794616,0.0054158228449523","0.5587977766990662,0.3079959750175476,0.006042739842087","0.5722670555114746,0.2972759306430816,0.0043843840248882","0.5840898156166077,0.2944224774837494,0.0030844332650303","0.5440470576286316,0.3361435234546661,-0.0030473477672785","0.5558790564537048,0.3074540197849273,-0.0027630084659904","0.567060649394989,0.2928678095340729,-0.0020670974627137","0.577748715877533,0.2853055298328399,-0.0017039463855326"
0.75,"0.5191177129745483,0.4134329557418823,1.5811571074664246e-07","0.5404271483421326,0.4233148694038391,0.0027785054408013","0.5584952235221863,0.4260953068733215,0.0037207482382655","0.5748351812362671,0.4325103461742401,0.0020417293999344","0.5892931818962097,0.4357067048549652,0.0004031144198961","0.5551543831825256,0.3556926548480987,0.0179235078394413","0.5699362754821777,0.3465472459793091,0.0180761534720659","0.5810675024986267,0.34478759765625,0.0149155994877219","0.5912148952484131,0.3451956510543823,0.0124297617003321","0.553105354309082,0.3417924046516418,0.0120309758931398","0.5659216642379761,0.3151822984218597,0.0134296808391809","0.5787136554718018,0.3034470677375793,0.0108586000278592","0.5899341106414795,0.2998127937316894,0.0084995757788419","0.5491424202919006,0.334003746509552,0.004392993170768","0.5609025359153748,0.3041318655014038,0.0035590874031186","0.5746324062347412,0.2939079999923706,0.00126480741892","0.5868574976921082,0.291537344455719,-0.000236334875808","0.5451887249946594,0.3315852284431457,-0.0037347609177231","0.5562269687652588,0.3021664619445801,-0.0048842336982488","0.5674217343330383,0.2869123816490173,-0.005012379027903","0.5785884857177734,0.2789517045021057,-0.0050644385628402"
0.75,"0.5231108665466309,0.4112700819969177,1.6942598790592458e-07","0.5450106263160706,0.4191212654113769,-0.0009886564221233","0.5636181235313416,0.4204895794391632,-0.0023620468564331","0.580325186252594,0.4251220524311065,-0.0053930105641484","0.5950831174850464,0.4275753498077392,-0.0083506349474191","0.5583030581474304,0.3523899912834167,0.0087399212643504","0.5749274492263794,0.3422081768512726,0.005089740268886","0.5873605012893677,0.3392135500907898,0.0003699944645632","0.5981271266937256,0.3385493457317352,-0.0025735637173056","0.5558098554611206,0.3384121656417846,0.0045220227912068","0.5696797966957092,0.3114623725414276,0.0026481209788471","0.5829527974128723,0.2994172573089599,-0.0003857875126414","0.5941423773765564,0.2945135831832886,-0.002460736548528","0.551082193851471,0.3309068977832794,-0.0013791853561997","0.5627042651176453,0.2994038760662079,-0.0045125009492039","0.5766938924789429,0.2875360250473022,-0.0066944644786417","0.5891653895378113,0.2832953035831451,-0.0075663868337869","0.5456607937812805,0.3284620940685272,-0.0079228999093174","0.5545518398284912,0.2961233556270599,-0.0106422714889049","0.5653999447822571,0.2793134748935699,-0.0109108388423919","0.5764126181602478,0.2703701257705688,-0.0105781080201268"
0.75,"0.5257965326309204,0.4076861143112182,1.7871522572932008e-07","0.5471184849739075,0.4152771234512329,-0.0043689017184078","0.5679169297218323,0.4145795404911041,-0.0073729753494262","0.5864054560661316,0.4167624711990356,-0.0112608354538679","0.601645290851593,0.417199045419693,-0.0150916958227753","0.5622459053993225,0.3508928418159485,0.0027219089679419","0.5795214772224426,0.3390191793441772,-0.0031176293268799","0.5927148461341858,0.3338650465011596,-0.0090249832719564","0.604272186756134,0.3313648700714111,-0.0126483747735619","0.5588141679763794,0.336035817861557,-0.0001731757074594","0.5738106369972229,0.3077000677585602,-0.0045233131386339","0.5870842933654785,0.294402003288269,-0.0090759415179491","0.5982104539871216,0.2877448797225952,-0.012056034989655","0.5532842874526978,0.3268682658672333,-0.0047047724947333","0.5657172799110413,0.2956795692443847,-0.0096587724983692","0.5800780653953552,0.2843081355094909,-0.0130628468468785","0.5930717587471008,0.2797257900238037,-0.0147367268800735","0.5461279153823853,0.3225152492523193,-0.0099990684539079","0.5538708567619324,0.2902305722236633,-0.0136179067194461","0.5638110041618347,0.271717756986618,-0.0145775014534592","0.5743066668510437,0.2604969143867492,-0.0149147035554051"
0.75,"0.528881847858429,0.4021825790405273,1.9429000985837777e-07","0.5511460304260254,0.4078781604766845,-0.0066133392974734","0.5730717182159424,0.4060688614845276,-0.0107776019722223","0.5921505093574524,0.405767410993576,-0.0151045080274343","0.6073870658874512,0.4037947058677673,-0.0193943828344345","0.5677738785743713,0.3497916162014007,-0.0032678106799721","0.5864878296852112,0.3352616131305694,-0.0100265964865684","0.5996954441070557,0.3278356790542602,-0.0160744972527027","0.6112366914749146,0.322118729352951,-0.0198225751519203","0.5624132752418518,0.3328086733818054,-0.0049378676339983","0.5780074000358582,0.3040755093097687,-0.0102154510095715","0.5908453464508057,0.2887989282608032,-0.0150157483294606","0.6018950939178467,0.2778402268886566,-0.0182427819818258","0.5553053021430969,0.32218998670578,-0.0079890470951795","0.568030595779419,0.291380375623703,-0.0134689472615718","0.5811456441879272,0.2773212790489197,-0.0170220676809549","0.5931790471076965,0.268503189086914,-0.0189146548509597","0.5465292930603027,0.3164145648479461,-0.0118653876706957","0.5537524223327637,0.284416139125824,-0.016057239845395","0.5623821020126343,0.2657920718193054,-0.0173292309045791","0.5715603232383728,0.2531425952911377,-0.0178270041942596"
0.75,"0.5330501198768616,0.3962516486644745,2.104649325929131e-07","0.5548737645149231,0.4020688831806183,-0.0076579013839364","0.5779719948768616,0.3961151242256164,-0.0117402980104088","0.5967704653739929,0.3913273215293884,-0.0154163893312215","0.611700177192688,0.3896152377128601,-0.0191474221646785","0.5746433138847351,0.3472565114498138,-0.0067119221203029","0.5945992469787598,0.3290330469608307,-0.0130907418206334","0.6076783537864685,0.3177596926689148,-0.0182487480342388","0.6183367371559143,0.3088798224925995,-0.0215588249266147","0.567029595375061,0.3281578123569488,-0.0075663961470127","0.5837293863296509,0.297388345003128,-0.0130900163203477","0.5961021184921265,0.2807413637638092,-0.017725309357047","0.6064527034759521,0.2680513560771942,-0.0207776073366403","0.5576432347297668,0.3151760101318359,-0.0095154922455549","0.5723153948783875,0.2831717133522033,-0.0153027297928929","0.5846121907234192,0.2669938802719116,-0.0190259553492069","0.5955991744995117,0.255419909954071,-0.0211335103958845","0.5464925169944763,0.3075043559074402,-0.0121834380552172","0.5536555647850037,0.2747597098350525,-0.0170237254351377","0.5614989995956421,0.2561408281326294,-0.0187574289739131","0.5698339343070984,0.2427953779697418,-0.0195188522338867"
